Molecule 1,Molecule 2,Distance
CRW-5S_A_C_23,CRW-5S_A_E_11,44
CRW-5S_A_C_23,CRW-5S_A_E_12,44
CRW-5S_A_C_23,CRW-5S_A_E_13,29
CRW-5S_A_C_23,CRW-5S_A_E_14,25
CRW-5S_A_C_23,CRW-5S_A_E_15,35
CRW-5S_A_C_23,CRW-5S_A_E_16,35
CRW-5S_A_C_23,CRW-5S_A_E_17,47
CRW-5S_A_C_23,CRW-5S_A_E_18,31
CRW-5S_A_C_23,CRW-5S_A_E_19,46
CRW-5S_A_C_23,CRW-5S_A_E_21,28
CRW-5S_A_C_23,CRW-5S_A_E_26,27
CRW-5S_A_C_23,CRW-5S_A_E_27,31
CRW-5S_A_C_23,CRW-5S_A_E_2,52
CRW-5S_A_C_23,CRW-5S_A_E_3,49
CRW-5S_A_C_23,CRW-5S_A_E_4,43
CRW-5S_A_C_23,CRW-5S_A_E_5,43
CRW-5S_A_C_23,CRW-5S_A_E_6,46
CRW-5S_A_C_23,CRW-5S_A_E_7,47
CRW-5S_A_C_23,CRW-5S_A_E_8,50
CRW-5S_A_C_23,CRW-5S_A_E_9,32
CRW-5S_A_C_24,CRW-5S_A_C_25,0
CRW-5S_A_C_24,CRW-5S_A_E_10,25
CRW-5S_A_C_24,CRW-5S_A_E_11,44
CRW-5S_A_C_24,CRW-5S_A_E_12,44
CRW-5S_A_C_24,CRW-5S_A_E_13,29
CRW-5S_A_C_24,CRW-5S_A_E_14,25
CRW-5S_A_C_24,CRW-5S_A_E_15,35
CRW-5S_A_C_24,CRW-5S_A_E_16,35
CRW-5S_A_C_24,CRW-5S_A_E_17,47
CRW-5S_A_C_24,CRW-5S_A_E_18,31
CRW-5S_A_C_24,CRW-5S_A_E_19,46
CRW-5S_A_C_24,CRW-5S_A_E_21,28
CRW-5S_A_C_24,CRW-5S_A_E_26,27
CRW-5S_A_C_24,CRW-5S_A_E_27,31
CRW-5S_A_C_24,CRW-5S_A_E_2,51
CRW-5S_A_C_24,CRW-5S_A_E_3,49
CRW-5S_A_C_24,CRW-5S_A_E_4,43
CRW-5S_A_C_24,CRW-5S_A_E_5,42
CRW-5S_A_C_24,CRW-5S_A_E_6,45
CRW-5S_A_C_24,CRW-5S_A_E_7,47
CRW-5S_A_C_24,CRW-5S_A_E_8,50
CRW-5S_A_C_24,CRW-5S_A_E_9,32
CRW-5S_A_C_25,CRW-5S_A_E_10,25
CRW-5S_A_C_25,CRW-5S_A_E_11,44
CRW-5S_A_C_25,CRW-5S_A_E_12,44
CRW-5S_A_C_25,CRW-5S_A_E_13,29
CRW-5S_A_C_25,CRW-5S_A_E_14,25
CRW-5S_A_C_25,CRW-5S_A_E_15,35
CRW-5S_A_C_25,CRW-5S_A_E_16,35
CRW-5S_A_C_25,CRW-5S_A_E_17,47
CRW-5S_A_C_25,CRW-5S_A_E_18,31
CRW-5S_A_C_25,CRW-5S_A_E_19,47
CRW-5S_A_C_25,CRW-5S_A_E_21,28
CRW-5S_A_C_25,CRW-5S_A_E_26,27
CRW-5S_A_C_25,CRW-5S_A_E_27,31
CRW-5S_A_C_25,CRW-5S_A_E_2,50
CRW-5S_A_C_25,CRW-5S_A_E_3,48
CRW-5S_A_C_25,CRW-5S_A_E_4,42
CRW-5S_A_C_25,CRW-5S_A_E_5,41
CRW-5S_A_C_25,CRW-5S_A_E_6,45
CRW-5S_A_C_25,CRW-5S_A_E_7,46
CRW-5S_A_C_25,CRW-5S_A_E_8,49
CRW-5S_A_C_25,CRW-5S_A_E_9,31
CRW-5S_A_E_10,CRW-5S_A_E_11,35
CRW-5S_A_E_10,CRW-5S_A_E_12,35
CRW-5S_A_E_10,CRW-5S_A_E_13,21
CRW-5S_A_E_10,CRW-5S_A_E_14,25
CRW-5S_A_E_10,CRW-5S_A_E_15,33
CRW-5S_A_E_10,CRW-5S_A_E_16,20
CRW-5S_A_E_10,CRW-5S_A_E_17,34
CRW-5S_A_E_10,CRW-5S_A_E_18,18
CRW-5S_A_E_10,CRW-5S_A_E_19,44
CRW-5S_A_E_10,CRW-5S_A_E_21,17
CRW-5S_A_E_10,CRW-5S_A_E_26,18
CRW-5S_A_E_10,CRW-5S_A_E_27,29
CRW-5S_A_E_10,CRW-5S_A_E_2,48
CRW-5S_A_E_10,CRW-5S_A_E_3,44
CRW-5S_A_E_10,CRW-5S_A_E_4,38
CRW-5S_A_E_10,CRW-5S_A_E_5,38
CRW-5S_A_E_10,CRW-5S_A_E_6,44
CRW-5S_A_E_10,CRW-5S_A_E_7,39
CRW-5S_A_E_10,CRW-5S_A_E_8,45
CRW-5S_A_E_10,CRW-5S_A_E_9,26
CRW-5S_A_E_11,CRW-5S_A_E_12,0
CRW-5S_A_E_11,CRW-5S_A_E_13,35
CRW-5S_A_E_11,CRW-5S_A_E_14,41
CRW-5S_A_E_11,CRW-5S_A_E_15,41
CRW-5S_A_E_11,CRW-5S_A_E_16,42
CRW-5S_A_E_11,CRW-5S_A_E_17,6
CRW-5S_A_E_11,CRW-5S_A_E_18,23
CRW-5S_A_E_11,CRW-5S_A_E_19,56
CRW-5S_A_E_11,CRW-5S_A_E_21,37
CRW-5S_A_E_11,CRW-5S_A_E_26,42
CRW-5S_A_E_11,CRW-5S_A_E_27,52
CRW-5S_A_E_11,CRW-5S_A_E_2,59
CRW-5S_A_E_11,CRW-5S_A_E_3,44
CRW-5S_A_E_11,CRW-5S_A_E_4,51
CRW-5S_A_E_11,CRW-5S_A_E_5,48
CRW-5S_A_E_11,CRW-5S_A_E_6,54
CRW-5S_A_E_11,CRW-5S_A_E_7,53
CRW-5S_A_E_11,CRW-5S_A_E_8,57
CRW-5S_A_E_11,CRW-5S_A_E_9,41
CRW-5S_A_E_12,CRW-5S_A_E_13,35
CRW-5S_A_E_12,CRW-5S_A_E_14,41
CRW-5S_A_E_12,CRW-5S_A_E_15,41
CRW-5S_A_E_12,CRW-5S_A_E_16,42
CRW-5S_A_E_12,CRW-5S_A_E_17,6
CRW-5S_A_E_12,CRW-5S_A_E_18,23
CRW-5S_A_E_12,CRW-5S_A_E_19,56
CRW-5S_A_E_12,CRW-5S_A_E_21,37
CRW-5S_A_E_12,CRW-5S_A_E_26,42
CRW-5S_A_E_12,CRW-5S_A_E_27,52
CRW-5S_A_E_12,CRW-5S_A_E_2,59
CRW-5S_A_E_12,CRW-5S_A_E_3,44
CRW-5S_A_E_12,CRW-5S_A_E_4,51
CRW-5S_A_E_12,CRW-5S_A_E_5,48
CRW-5S_A_E_12,CRW-5S_A_E_6,54
CRW-5S_A_E_12,CRW-5S_A_E_7,53
CRW-5S_A_E_12,CRW-5S_A_E_8,57
CRW-5S_A_E_12,CRW-5S_A_E_9,41
CRW-5S_A_E_13,CRW-5S_A_E_14,20
CRW-5S_A_E_13,CRW-5S_A_E_15,32
CRW-5S_A_E_13,CRW-5S_A_E_16,29
CRW-5S_A_E_13,CRW-5S_A_E_17,39
CRW-5S_A_E_13,CRW-5S_A_E_18,24
CRW-5S_A_E_13,CRW-5S_A_E_19,36
CRW-5S_A_E_13,CRW-5S_A_E_21,19
CRW-5S_A_E_13,CRW-5S_A_E_26,26
CRW-5S_A_E_13,CRW-5S_A_E_27,31
CRW-5S_A_E_13,CRW-5S_A_E_2,40
CRW-5S_A_E_13,CRW-5S_A_E_3,36
CRW-5S_A_E_13,CRW-5S_A_E_4,29
CRW-5S_A_E_13,CRW-5S_A_E_5,31
CRW-5S_A_E_13,CRW-5S_A_E_6,37
CRW-5S_A_E_13,CRW-5S_A_E_7,30
CRW-5S_A_E_13,CRW-5S_A_E_8,37
CRW-5S_A_E_13,CRW-5S_A_E_9,23
CRW-5S_A_E_14,CRW-5S_A_E_15,21
CRW-5S_A_E_14,CRW-5S_A_E_16,30
CRW-5S_A_E_14,CRW-5S_A_E_17,44
CRW-5S_A_E_14,CRW-5S_A_E_18,30
CRW-5S_A_E_14,CRW-5S_A_E_19,40
CRW-5S_A_E_14,CRW-5S_A_E_21,25
CRW-5S_A_E_14,CRW-5S_A_E_26,23
CRW-5S_A_E_14,CRW-5S_A_E_27,29
CRW-5S_A_E_14,CRW-5S_A_E_2,45
CRW-5S_A_E_14,CRW-5S_A_E_3,40
CRW-5S_A_E_14,CRW-5S_A_E_4,33
CRW-5S_A_E_14,CRW-5S_A_E_5,36
CRW-5S_A_E_14,CRW-5S_A_E_6,42
CRW-5S_A_E_14,CRW-5S_A_E_7,37
CRW-5S_A_E_14,CRW-5S_A_E_8,42
CRW-5S_A_E_14,CRW-5S_A_E_9,29
CRW-5S_A_E_15,CRW-5S_A_E_16,40
CRW-5S_A_E_15,CRW-5S_A_E_17,44
CRW-5S_A_E_15,CRW-5S_A_E_18,31
CRW-5S_A_E_15,CRW-5S_A_E_19,41
CRW-5S_A_E_15,CRW-5S_A_E_21,28
CRW-5S_A_E_15,CRW-5S_A_E_26,27
CRW-5S_A_E_15,CRW-5S_A_E_27,31
CRW-5S_A_E_15,CRW-5S_A_E_2,45
CRW-5S_A_E_15,CRW-5S_A_E_3,34
CRW-5S_A_E_15,CRW-5S_A_E_4,33
CRW-5S_A_E_15,CRW-5S_A_E_5,38
CRW-5S_A_E_15,CRW-5S_A_E_6,42
CRW-5S_A_E_15,CRW-5S_A_E_7,38
CRW-5S_A_E_15,CRW-5S_A_E_8,42
CRW-5S_A_E_15,CRW-5S_A_E_9,29
CRW-5S_A_E_16,CRW-5S_A_E_17,40
CRW-5S_A_E_16,CRW-5S_A_E_18,24
CRW-5S_A_E_16,CRW-5S_A_E_19,52
CRW-5S_A_E_16,CRW-5S_A_E_21,33
CRW-5S_A_E_16,CRW-5S_A_E_26,24
CRW-5S_A_E_16,CRW-5S_A_E_27,40
CRW-5S_A_E_16,CRW-5S_A_E_2,60
CRW-5S_A_E_16,CRW-5S_A_E_3,52
CRW-5S_A_E_16,CRW-5S_A_E_4,49
CRW-5S_A_E_16,CRW-5S_A_E_5,52
CRW-5S_A_E_16,CRW-5S_A_E_6,58
CRW-5S_A_E_16,CRW-5S_A_E_7,52
CRW-5S_A_E_16,CRW-5S_A_E_8,57
CRW-5S_A_E_16,CRW-5S_A_E_9,42
CRW-5S_A_E_17,CRW-5S_A_E_18,21
CRW-5S_A_E_17,CRW-5S_A_E_19,61
CRW-5S_A_E_17,CRW-5S_A_E_21,39
CRW-5S_A_E_17,CRW-5S_A_E_26,41
CRW-5S_A_E_17,CRW-5S_A_E_27,54
CRW-5S_A_E_17,CRW-5S_A_E_2,64
CRW-5S_A_E_17,CRW-5S_A_E_3,48
CRW-5S_A_E_17,CRW-5S_A_E_4,55
CRW-5S_A_E_17,CRW-5S_A_E_5,54
CRW-5S_A_E_17,CRW-5S_A_E_6,59
CRW-5S_A_E_17,CRW-5S_A_E_7,58
CRW-5S_A_E_17,CRW-5S_A_E_8,63
CRW-5S_A_E_17,CRW-5S_A_E_9,46
CRW-5S_A_E_18,CRW-5S_A_E_19,46
CRW-5S_A_E_18,CRW-5S_A_E_21,24
CRW-5S_A_E_18,CRW-5S_A_E_26,26
CRW-5S_A_E_18,CRW-5S_A_E_27,36
CRW-5S_A_E_18,CRW-5S_A_E_2,53
CRW-5S_A_E_18,CRW-5S_A_E_3,37
CRW-5S_A_E_18,CRW-5S_A_E_4,42
CRW-5S_A_E_18,CRW-5S_A_E_5,42
CRW-5S_A_E_18,CRW-5S_A_E_6,48
CRW-5S_A_E_18,CRW-5S_A_E_7,44
CRW-5S_A_E_18,CRW-5S_A_E_8,49
CRW-5S_A_E_18,CRW-5S_A_E_9,31
CRW-5S_A_E_19,CRW-5S_A_E_21,35
CRW-5S_A_E_19,CRW-5S_A_E_26,35
CRW-5S_A_E_19,CRW-5S_A_E_27,33
CRW-5S_A_E_19,CRW-5S_A_E_2,16
CRW-5S_A_E_19,CRW-5S_A_E_3,19
CRW-5S_A_E_19,CRW-5S_A_E_4,12
CRW-5S_A_E_19,CRW-5S_A_E_5,18
CRW-5S_A_E_19,CRW-5S_A_E_6,22
CRW-5S_A_E_19,CRW-5S_A_E_7,17
CRW-5S_A_E_19,CRW-5S_A_E_8,11
CRW-5S_A_E_19,CRW-5S_A_E_9,32
CRW-5S_A_E_21,CRW-5S_A_E_26,11
CRW-5S_A_E_21,CRW-5S_A_E_27,24
CRW-5S_A_E_21,CRW-5S_A_E_2,37
CRW-5S_A_E_21,CRW-5S_A_E_3,33
CRW-5S_A_E_21,CRW-5S_A_E_4,27
CRW-5S_A_E_21,CRW-5S_A_E_5,27
CRW-5S_A_E_21,CRW-5S_A_E_6,32
CRW-5S_A_E_21,CRW-5S_A_E_7,29
CRW-5S_A_E_21,CRW-5S_A_E_8,34
CRW-5S_A_E_21,CRW-5S_A_E_9,17
CRW-5S_A_E_26,CRW-5S_A_E_27,22
CRW-5S_A_E_26,CRW-5S_A_E_2,41
CRW-5S_A_E_26,CRW-5S_A_E_3,36
CRW-5S_A_E_26,CRW-5S_A_E_4,30
CRW-5S_A_E_26,CRW-5S_A_E_5,32
CRW-5S_A_E_26,CRW-5S_A_E_6,38
CRW-5S_A_E_26,CRW-5S_A_E_7,33
CRW-5S_A_E_26,CRW-5S_A_E_8,38
CRW-5S_A_E_26,CRW-5S_A_E_9,21
CRW-5S_A_E_27,CRW-5S_A_E_2,35
CRW-5S_A_E_27,CRW-5S_A_E_3,34
CRW-5S_A_E_27,CRW-5S_A_E_4,27
CRW-5S_A_E_27,CRW-5S_A_E_5,27
CRW-5S_A_E_27,CRW-5S_A_E_6,33
CRW-5S_A_E_27,CRW-5S_A_E_7,33
CRW-5S_A_E_27,CRW-5S_A_E_8,35
CRW-5S_A_E_27,CRW-5S_A_E_9,17
CRW-5S_A_E_2,CRW-5S_A_E_3,21
CRW-5S_A_E_2,CRW-5S_A_E_4,14
CRW-5S_A_E_2,CRW-5S_A_E_5,13
CRW-5S_A_E_2,CRW-5S_A_E_6,15
CRW-5S_A_E_2,CRW-5S_A_E_7,14
CRW-5S_A_E_2,CRW-5S_A_E_8,9
CRW-5S_A_E_2,CRW-5S_A_E_9,25
CRW-5S_A_E_3,CRW-5S_A_E_4,7
CRW-5S_A_E_3,CRW-5S_A_E_5,16
CRW-5S_A_E_3,CRW-5S_A_E_6,20
CRW-5S_A_E_3,CRW-5S_A_E_7,14
CRW-5S_A_E_3,CRW-5S_A_E_8,16
CRW-5S_A_E_3,CRW-5S_A_E_9,28
CRW-5S_A_E_4,CRW-5S_A_E_5,8
CRW-5S_A_E_4,CRW-5S_A_E_6,12
CRW-5S_A_E_4,CRW-5S_A_E_7,6
CRW-5S_A_E_4,CRW-5S_A_E_8,8
CRW-5S_A_E_4,CRW-5S_A_E_9,20
CRW-5S_A_E_5,CRW-5S_A_E_6,6
CRW-5S_A_E_5,CRW-5S_A_E_7,12
CRW-5S_A_E_5,CRW-5S_A_E_8,13
CRW-5S_A_E_5,CRW-5S_A_E_9,17
CRW-5S_A_E_6,CRW-5S_A_E_7,13
CRW-5S_A_E_6,CRW-5S_A_E_8,14
CRW-5S_A_E_6,CRW-5S_A_E_9,23
CRW-5S_A_E_7,CRW-5S_A_E_8,6
CRW-5S_A_E_7,CRW-5S_A_E_9,25
CRW-5S_A_E_8,CRW-5S_A_E_9,27
