Molecule 1,Molecule 2,Distance
CRW-5S_A_C_23,CRW-5S_A_E_10,35
CRW-5S_A_C_23,CRW-5S_A_E_11,24
CRW-5S_A_C_23,CRW-5S_A_E_12,22
CRW-5S_A_C_23,CRW-5S_A_E_13,19
CRW-5S_A_C_23,CRW-5S_A_E_14,18
CRW-5S_A_C_23,CRW-5S_A_E_15,15.5
CRW-5S_A_C_23,CRW-5S_A_E_16,25
CRW-5S_A_C_23,CRW-5S_A_E_17,15
CRW-5S_A_C_23,CRW-5S_A_E_18,34.5
CRW-5S_A_C_23,CRW-5S_A_E_19,22
CRW-5S_A_C_23,CRW-5S_A_E_21,46
CRW-5S_A_C_23,CRW-5S_A_E_26,42.5
CRW-5S_A_C_23,CRW-5S_A_E_27,46
CRW-5S_A_C_23,CRW-5S_A_E_2,20
CRW-5S_A_C_23,CRW-5S_A_E_3,20
CRW-5S_A_C_23,CRW-5S_A_E_4,23
CRW-5S_A_C_23,CRW-5S_A_E_5,21.5
CRW-5S_A_C_23,CRW-5S_A_E_6,21.5
CRW-5S_A_C_23,CRW-5S_A_E_7,21
CRW-5S_A_C_23,CRW-5S_A_E_8,20
CRW-5S_A_C_23,CRW-5S_A_E_9,33
CRW-5S_A_C_24,CRW-5S_A_C_25,141.5
CRW-5S_A_C_24,CRW-5S_A_E_10,35
CRW-5S_A_C_24,CRW-5S_A_E_11,24
CRW-5S_A_C_24,CRW-5S_A_E_12,22
CRW-5S_A_C_24,CRW-5S_A_E_13,19
CRW-5S_A_C_24,CRW-5S_A_E_14,18
CRW-5S_A_C_24,CRW-5S_A_E_15,15.5
CRW-5S_A_C_24,CRW-5S_A_E_16,25
CRW-5S_A_C_24,CRW-5S_A_E_17,15
CRW-5S_A_C_24,CRW-5S_A_E_18,34.5
CRW-5S_A_C_24,CRW-5S_A_E_19,23
CRW-5S_A_C_24,CRW-5S_A_E_21,46
CRW-5S_A_C_24,CRW-5S_A_E_26,42.5
CRW-5S_A_C_24,CRW-5S_A_E_27,46
CRW-5S_A_C_24,CRW-5S_A_E_2,22
CRW-5S_A_C_24,CRW-5S_A_E_3,20
CRW-5S_A_C_24,CRW-5S_A_E_4,23
CRW-5S_A_C_24,CRW-5S_A_E_5,23.5
CRW-5S_A_C_24,CRW-5S_A_E_6,23.5
CRW-5S_A_C_24,CRW-5S_A_E_7,21
CRW-5S_A_C_24,CRW-5S_A_E_8,20
CRW-5S_A_C_24,CRW-5S_A_E_9,33
CRW-5S_A_C_25,CRW-5S_A_E_10,39
CRW-5S_A_C_25,CRW-5S_A_E_11,24.5
CRW-5S_A_C_25,CRW-5S_A_E_12,22.5
CRW-5S_A_C_25,CRW-5S_A_E_13,22.5
CRW-5S_A_C_25,CRW-5S_A_E_14,22
CRW-5S_A_C_25,CRW-5S_A_E_15,19.5
CRW-5S_A_C_25,CRW-5S_A_E_16,24
CRW-5S_A_C_25,CRW-5S_A_E_17,13
CRW-5S_A_C_25,CRW-5S_A_E_18,40.5
CRW-5S_A_C_25,CRW-5S_A_E_19,24
CRW-5S_A_C_25,CRW-5S_A_E_21,46
CRW-5S_A_C_25,CRW-5S_A_E_26,42.5
CRW-5S_A_C_25,CRW-5S_A_E_27,44
CRW-5S_A_C_25,CRW-5S_A_E_2,26
CRW-5S_A_C_25,CRW-5S_A_E_3,24
CRW-5S_A_C_25,CRW-5S_A_E_4,27
CRW-5S_A_C_25,CRW-5S_A_E_5,25.5
CRW-5S_A_C_25,CRW-5S_A_E_6,23.5
CRW-5S_A_C_25,CRW-5S_A_E_7,25
CRW-5S_A_C_25,CRW-5S_A_E_8,24
CRW-5S_A_C_25,CRW-5S_A_E_9,35
CRW-5S_A_E_10,CRW-5S_A_E_11,48.5
CRW-5S_A_E_10,CRW-5S_A_E_12,46.5
CRW-5S_A_E_10,CRW-5S_A_E_13,70.5
CRW-5S_A_E_10,CRW-5S_A_E_14,50
CRW-5S_A_E_10,CRW-5S_A_E_15,46.5
CRW-5S_A_E_10,CRW-5S_A_E_16,77
CRW-5S_A_E_10,CRW-5S_A_E_17,44.5
CRW-5S_A_E_10,CRW-5S_A_E_18,79
CRW-5S_A_E_10,CRW-5S_A_E_19,46
CRW-5S_A_E_10,CRW-5S_A_E_21,67
CRW-5S_A_E_10,CRW-5S_A_E_26,70
CRW-5S_A_E_10,CRW-5S_A_E_27,51
CRW-5S_A_E_10,CRW-5S_A_E_2,45
CRW-5S_A_E_10,CRW-5S_A_E_3,44.5
CRW-5S_A_E_10,CRW-5S_A_E_4,47.5
CRW-5S_A_E_10,CRW-5S_A_E_5,40
CRW-5S_A_E_10,CRW-5S_A_E_6,34
CRW-5S_A_E_10,CRW-5S_A_E_7,48
CRW-5S_A_E_10,CRW-5S_A_E_8,47
CRW-5S_A_E_10,CRW-5S_A_E_9,55
CRW-5S_A_E_11,CRW-5S_A_E_12,138
CRW-5S_A_E_11,CRW-5S_A_E_13,50.5
CRW-5S_A_E_11,CRW-5S_A_E_14,40.5
CRW-5S_A_E_11,CRW-5S_A_E_15,36.5
CRW-5S_A_E_11,CRW-5S_A_E_16,46
CRW-5S_A_E_11,CRW-5S_A_E_17,90
CRW-5S_A_E_11,CRW-5S_A_E_18,81
CRW-5S_A_E_11,CRW-5S_A_E_19,52.5
CRW-5S_A_E_11,CRW-5S_A_E_21,96
CRW-5S_A_E_11,CRW-5S_A_E_26,86
CRW-5S_A_E_11,CRW-5S_A_E_27,42.5
CRW-5S_A_E_11,CRW-5S_A_E_2,58
CRW-5S_A_E_11,CRW-5S_A_E_3,58.5
CRW-5S_A_E_11,CRW-5S_A_E_4,58
CRW-5S_A_E_11,CRW-5S_A_E_5,64
CRW-5S_A_E_11,CRW-5S_A_E_6,58
CRW-5S_A_E_11,CRW-5S_A_E_7,50
CRW-5S_A_E_11,CRW-5S_A_E_8,52
CRW-5S_A_E_11,CRW-5S_A_E_9,72
CRW-5S_A_E_12,CRW-5S_A_E_13,48.5
CRW-5S_A_E_12,CRW-5S_A_E_14,38.5
CRW-5S_A_E_12,CRW-5S_A_E_15,34.5
CRW-5S_A_E_12,CRW-5S_A_E_16,48
CRW-5S_A_E_12,CRW-5S_A_E_17,88
CRW-5S_A_E_12,CRW-5S_A_E_18,79
CRW-5S_A_E_12,CRW-5S_A_E_19,50.5
CRW-5S_A_E_12,CRW-5S_A_E_21,94
CRW-5S_A_E_12,CRW-5S_A_E_26,84
CRW-5S_A_E_12,CRW-5S_A_E_27,40.5
CRW-5S_A_E_12,CRW-5S_A_E_2,56
CRW-5S_A_E_12,CRW-5S_A_E_3,56.5
CRW-5S_A_E_12,CRW-5S_A_E_4,56
CRW-5S_A_E_12,CRW-5S_A_E_5,62
CRW-5S_A_E_12,CRW-5S_A_E_6,56
CRW-5S_A_E_12,CRW-5S_A_E_7,48
CRW-5S_A_E_12,CRW-5S_A_E_8,50
CRW-5S_A_E_12,CRW-5S_A_E_9,70
CRW-5S_A_E_13,CRW-5S_A_E_14,107.5
CRW-5S_A_E_13,CRW-5S_A_E_15,90
CRW-5S_A_E_13,CRW-5S_A_E_16,45
CRW-5S_A_E_13,CRW-5S_A_E_17,39
CRW-5S_A_E_13,CRW-5S_A_E_18,65
CRW-5S_A_E_13,CRW-5S_A_E_19,68
CRW-5S_A_E_13,CRW-5S_A_E_21,55
CRW-5S_A_E_13,CRW-5S_A_E_26,50
CRW-5S_A_E_13,CRW-5S_A_E_27,36
CRW-5S_A_E_13,CRW-5S_A_E_2,69.5
CRW-5S_A_E_13,CRW-5S_A_E_3,77.5
CRW-5S_A_E_13,CRW-5S_A_E_4,80.5
CRW-5S_A_E_13,CRW-5S_A_E_5,80.5
CRW-5S_A_E_13,CRW-5S_A_E_6,74.5
CRW-5S_A_E_13,CRW-5S_A_E_7,69
CRW-5S_A_E_13,CRW-5S_A_E_8,64
CRW-5S_A_E_13,CRW-5S_A_E_9,64.5
CRW-5S_A_E_14,CRW-5S_A_E_15,121
CRW-5S_A_E_14,CRW-5S_A_E_16,42
CRW-5S_A_E_14,CRW-5S_A_E_17,32.5
CRW-5S_A_E_14,CRW-5S_A_E_18,51
CRW-5S_A_E_14,CRW-5S_A_E_19,65.5
CRW-5S_A_E_14,CRW-5S_A_E_21,48
CRW-5S_A_E_14,CRW-5S_A_E_26,50
CRW-5S_A_E_14,CRW-5S_A_E_27,47.5
CRW-5S_A_E_14,CRW-5S_A_E_2,69
CRW-5S_A_E_14,CRW-5S_A_E_3,78
CRW-5S_A_E_14,CRW-5S_A_E_4,81
CRW-5S_A_E_14,CRW-5S_A_E_5,77
CRW-5S_A_E_14,CRW-5S_A_E_6,71
CRW-5S_A_E_14,CRW-5S_A_E_7,64.5
CRW-5S_A_E_14,CRW-5S_A_E_8,59.5
CRW-5S_A_E_14,CRW-5S_A_E_9,63.5
CRW-5S_A_E_15,CRW-5S_A_E_16,42.5
CRW-5S_A_E_15,CRW-5S_A_E_17,31.5
CRW-5S_A_E_15,CRW-5S_A_E_18,49
CRW-5S_A_E_15,CRW-5S_A_E_19,61
CRW-5S_A_E_15,CRW-5S_A_E_21,45.5
CRW-5S_A_E_15,CRW-5S_A_E_26,47.5
CRW-5S_A_E_15,CRW-5S_A_E_27,42.5
CRW-5S_A_E_15,CRW-5S_A_E_2,64.5
CRW-5S_A_E_15,CRW-5S_A_E_3,73.5
CRW-5S_A_E_15,CRW-5S_A_E_4,76.5
CRW-5S_A_E_15,CRW-5S_A_E_5,68.5
CRW-5S_A_E_15,CRW-5S_A_E_6,66.5
CRW-5S_A_E_15,CRW-5S_A_E_7,60
CRW-5S_A_E_15,CRW-5S_A_E_8,56
CRW-5S_A_E_15,CRW-5S_A_E_9,55.5
CRW-5S_A_E_16,CRW-5S_A_E_17,38.5
CRW-5S_A_E_16,CRW-5S_A_E_18,70.5
CRW-5S_A_E_16,CRW-5S_A_E_19,43
CRW-5S_A_E_16,CRW-5S_A_E_21,48
CRW-5S_A_E_16,CRW-5S_A_E_26,60.5
CRW-5S_A_E_16,CRW-5S_A_E_27,50.5
CRW-5S_A_E_16,CRW-5S_A_E_2,36
CRW-5S_A_E_16,CRW-5S_A_E_3,39
CRW-5S_A_E_16,CRW-5S_A_E_4,37
CRW-5S_A_E_16,CRW-5S_A_E_5,29.5
CRW-5S_A_E_16,CRW-5S_A_E_6,25.5
CRW-5S_A_E_16,CRW-5S_A_E_7,41
CRW-5S_A_E_16,CRW-5S_A_E_8,39
CRW-5S_A_E_16,CRW-5S_A_E_9,45
CRW-5S_A_E_17,CRW-5S_A_E_18,50
CRW-5S_A_E_17,CRW-5S_A_E_19,27
CRW-5S_A_E_17,CRW-5S_A_E_21,62
CRW-5S_A_E_17,CRW-5S_A_E_26,62
CRW-5S_A_E_17,CRW-5S_A_E_27,40.5
CRW-5S_A_E_17,CRW-5S_A_E_2,37.5
CRW-5S_A_E_17,CRW-5S_A_E_3,40
CRW-5S_A_E_17,CRW-5S_A_E_4,39
CRW-5S_A_E_17,CRW-5S_A_E_5,39.5
CRW-5S_A_E_17,CRW-5S_A_E_6,35.5
CRW-5S_A_E_17,CRW-5S_A_E_7,28.5
CRW-5S_A_E_17,CRW-5S_A_E_8,29.5
CRW-5S_A_E_17,CRW-5S_A_E_9,53.5
CRW-5S_A_E_18,CRW-5S_A_E_19,46.5
CRW-5S_A_E_18,CRW-5S_A_E_21,77.5
CRW-5S_A_E_18,CRW-5S_A_E_26,75.5
CRW-5S_A_E_18,CRW-5S_A_E_27,47.5
CRW-5S_A_E_18,CRW-5S_A_E_2,50
CRW-5S_A_E_18,CRW-5S_A_E_3,51
CRW-5S_A_E_18,CRW-5S_A_E_4,52
CRW-5S_A_E_18,CRW-5S_A_E_5,50.5
CRW-5S_A_E_18,CRW-5S_A_E_6,44.5
CRW-5S_A_E_18,CRW-5S_A_E_7,46.5
CRW-5S_A_E_18,CRW-5S_A_E_8,47.5
CRW-5S_A_E_18,CRW-5S_A_E_9,61
CRW-5S_A_E_19,CRW-5S_A_E_21,49.5
CRW-5S_A_E_19,CRW-5S_A_E_26,56.5
CRW-5S_A_E_19,CRW-5S_A_E_27,46
CRW-5S_A_E_19,CRW-5S_A_E_2,102
CRW-5S_A_E_19,CRW-5S_A_E_3,110.5
CRW-5S_A_E_19,CRW-5S_A_E_4,111.5
CRW-5S_A_E_19,CRW-5S_A_E_5,97.5
CRW-5S_A_E_19,CRW-5S_A_E_6,94.5
CRW-5S_A_E_19,CRW-5S_A_E_7,98.5
CRW-5S_A_E_19,CRW-5S_A_E_8,100
CRW-5S_A_E_19,CRW-5S_A_E_9,79.5
CRW-5S_A_E_21,CRW-5S_A_E_26,128
CRW-5S_A_E_21,CRW-5S_A_E_27,52.5
CRW-5S_A_E_21,CRW-5S_A_E_2,64
CRW-5S_A_E_21,CRW-5S_A_E_3,60.5
CRW-5S_A_E_21,CRW-5S_A_E_4,63.5
CRW-5S_A_E_21,CRW-5S_A_E_5,59
CRW-5S_A_E_21,CRW-5S_A_E_6,55
CRW-5S_A_E_21,CRW-5S_A_E_7,52.5
CRW-5S_A_E_21,CRW-5S_A_E_8,53.5
CRW-5S_A_E_21,CRW-5S_A_E_9,73
CRW-5S_A_E_26,CRW-5S_A_E_27,59.5
CRW-5S_A_E_26,CRW-5S_A_E_2,60
CRW-5S_A_E_26,CRW-5S_A_E_3,62.5
CRW-5S_A_E_26,CRW-5S_A_E_4,65.5
CRW-5S_A_E_26,CRW-5S_A_E_5,58
CRW-5S_A_E_26,CRW-5S_A_E_6,52
CRW-5S_A_E_26,CRW-5S_A_E_7,52.5
CRW-5S_A_E_26,CRW-5S_A_E_8,51.5
CRW-5S_A_E_26,CRW-5S_A_E_9,70
CRW-5S_A_E_27,CRW-5S_A_E_2,37.5
CRW-5S_A_E_27,CRW-5S_A_E_3,37.5
CRW-5S_A_E_27,CRW-5S_A_E_4,42.5
CRW-5S_A_E_27,CRW-5S_A_E_5,37.5
CRW-5S_A_E_27,CRW-5S_A_E_6,35.5
CRW-5S_A_E_27,CRW-5S_A_E_7,40.5
CRW-5S_A_E_27,CRW-5S_A_E_8,39.5
CRW-5S_A_E_27,CRW-5S_A_E_9,57.5
CRW-5S_A_E_2,CRW-5S_A_E_3,115.5
CRW-5S_A_E_2,CRW-5S_A_E_4,120.5
CRW-5S_A_E_2,CRW-5S_A_E_5,112.5
CRW-5S_A_E_2,CRW-5S_A_E_6,109.5
CRW-5S_A_E_2,CRW-5S_A_E_7,105.5
CRW-5S_A_E_2,CRW-5S_A_E_8,109
CRW-5S_A_E_2,CRW-5S_A_E_9,99
CRW-5S_A_E_3,CRW-5S_A_E_4,137.5
CRW-5S_A_E_3,CRW-5S_A_E_5,109.5
CRW-5S_A_E_3,CRW-5S_A_E_6,107.5
CRW-5S_A_E_3,CRW-5S_A_E_7,112.5
CRW-5S_A_E_3,CRW-5S_A_E_8,112.5
CRW-5S_A_E_3,CRW-5S_A_E_9,92
CRW-5S_A_E_4,CRW-5S_A_E_5,112.5
CRW-5S_A_E_4,CRW-5S_A_E_6,110.5
CRW-5S_A_E_4,CRW-5S_A_E_7,115.5
CRW-5S_A_E_4,CRW-5S_A_E_8,115.5
CRW-5S_A_E_4,CRW-5S_A_E_9,95
CRW-5S_A_E_5,CRW-5S_A_E_6,136.5
CRW-5S_A_E_5,CRW-5S_A_E_7,93.5
CRW-5S_A_E_5,CRW-5S_A_E_8,95.5
CRW-5S_A_E_5,CRW-5S_A_E_9,97
CRW-5S_A_E_6,CRW-5S_A_E_7,92.5
CRW-5S_A_E_6,CRW-5S_A_E_8,94.5
CRW-5S_A_E_6,CRW-5S_A_E_9,91
CRW-5S_A_E_7,CRW-5S_A_E_8,135.5
CRW-5S_A_E_7,CRW-5S_A_E_9,90.5
CRW-5S_A_E_8,CRW-5S_A_E_9,92
