Molecule 1,Molecule 2,Distance
CRW-5S_A_C_25,CRW-5S_A_E_18,10
CRW-5S_A_C_25,CRW-5S_A_E_19,19
CRW-5S_A_C_25,CRW-5S_A_E_21,10
CRW-5S_A_C_25,CRW-5S_A_E_26,7
CRW-5S_A_C_25,CRW-5S_A_E_27,7
CRW-5S_A_C_25,CRW-5S_A_E_2,18
CRW-5S_A_C_25,CRW-5S_A_E_3,17
CRW-5S_A_C_25,CRW-5S_A_E_4,15
CRW-5S_A_C_25,CRW-5S_A_E_5,15
CRW-5S_A_C_25,CRW-5S_A_E_6,18
CRW-5S_A_C_25,CRW-5S_A_E_7,17
CRW-5S_A_C_25,CRW-5S_A_E_8,18
CRW-5S_A_C_25,CRW-5S_A_E_9,9
CRW-5S_A_E_10,CRW-5S_A_E_11,8
CRW-5S_A_E_10,CRW-5S_A_E_12,8
CRW-5S_A_E_10,CRW-5S_A_E_13,6
CRW-5S_A_E_10,CRW-5S_A_E_14,6
CRW-5S_A_E_10,CRW-5S_A_E_15,9
CRW-5S_A_E_10,CRW-5S_A_E_16,4
CRW-5S_A_E_10,CRW-5S_A_E_17,8
CRW-5S_A_E_10,CRW-5S_A_E_18,4
CRW-5S_A_E_10,CRW-5S_A_E_19,21
CRW-5S_A_E_10,CRW-5S_A_E_21,6
CRW-5S_A_E_10,CRW-5S_A_E_26,7
CRW-5S_A_E_10,CRW-5S_A_E_27,9
CRW-5S_A_E_10,CRW-5S_A_E_2,18
CRW-5S_A_E_10,CRW-5S_A_E_3,17
CRW-5S_A_E_10,CRW-5S_A_E_4,15
CRW-5S_A_E_10,CRW-5S_A_E_5,15
CRW-5S_A_E_10,CRW-5S_A_E_6,14
CRW-5S_A_E_10,CRW-5S_A_E_7,15
CRW-5S_A_E_10,CRW-5S_A_E_8,18
CRW-5S_A_E_10,CRW-5S_A_E_9,7
CRW-5S_A_E_11,CRW-5S_A_E_12,0
CRW-5S_A_E_11,CRW-5S_A_E_13,10
CRW-5S_A_E_11,CRW-5S_A_E_14,12
CRW-5S_A_E_11,CRW-5S_A_E_15,13
CRW-5S_A_E_11,CRW-5S_A_E_16,10
CRW-5S_A_E_11,CRW-5S_A_E_17,0
CRW-5S_A_E_11,CRW-5S_A_E_18,4
CRW-5S_A_E_11,CRW-5S_A_E_19,25
CRW-5S_A_E_11,CRW-5S_A_E_21,10
CRW-5S_A_E_11,CRW-5S_A_E_26,11
CRW-5S_A_E_11,CRW-5S_A_E_27,15
CRW-5S_A_E_11,CRW-5S_A_E_2,22
CRW-5S_A_E_11,CRW-5S_A_E_3,17
CRW-5S_A_E_11,CRW-5S_A_E_4,19
CRW-5S_A_E_11,CRW-5S_A_E_5,19
CRW-5S_A_E_11,CRW-5S_A_E_6,18
CRW-5S_A_E_11,CRW-5S_A_E_7,19
CRW-5S_A_E_11,CRW-5S_A_E_8,22
CRW-5S_A_E_11,CRW-5S_A_E_9,13
CRW-5S_A_E_12,CRW-5S_A_E_13,10
CRW-5S_A_E_12,CRW-5S_A_E_14,12
CRW-5S_A_E_12,CRW-5S_A_E_15,13
CRW-5S_A_E_12,CRW-5S_A_E_16,10
CRW-5S_A_E_12,CRW-5S_A_E_17,0
CRW-5S_A_E_12,CRW-5S_A_E_18,4
CRW-5S_A_E_12,CRW-5S_A_E_19,25
CRW-5S_A_E_12,CRW-5S_A_E_21,10
CRW-5S_A_E_12,CRW-5S_A_E_26,11
CRW-5S_A_E_12,CRW-5S_A_E_27,15
CRW-5S_A_E_12,CRW-5S_A_E_2,22
CRW-5S_A_E_12,CRW-5S_A_E_3,17
CRW-5S_A_E_12,CRW-5S_A_E_4,19
CRW-5S_A_E_12,CRW-5S_A_E_5,19
CRW-5S_A_E_12,CRW-5S_A_E_6,18
CRW-5S_A_E_12,CRW-5S_A_E_7,19
CRW-5S_A_E_12,CRW-5S_A_E_8,22
CRW-5S_A_E_12,CRW-5S_A_E_9,13
CRW-5S_A_E_13,CRW-5S_A_E_14,8
CRW-5S_A_E_13,CRW-5S_A_E_15,13
CRW-5S_A_E_13,CRW-5S_A_E_16,8
CRW-5S_A_E_13,CRW-5S_A_E_17,10
CRW-5S_A_E_13,CRW-5S_A_E_18,6
CRW-5S_A_E_13,CRW-5S_A_E_19,17
CRW-5S_A_E_13,CRW-5S_A_E_21,6
CRW-5S_A_E_13,CRW-5S_A_E_26,7
CRW-5S_A_E_13,CRW-5S_A_E_27,11
CRW-5S_A_E_13,CRW-5S_A_E_2,14
CRW-5S_A_E_13,CRW-5S_A_E_3,13
CRW-5S_A_E_13,CRW-5S_A_E_4,11
CRW-5S_A_E_13,CRW-5S_A_E_5,11
CRW-5S_A_E_13,CRW-5S_A_E_6,10
CRW-5S_A_E_13,CRW-5S_A_E_7,11
CRW-5S_A_E_13,CRW-5S_A_E_8,14
CRW-5S_A_E_13,CRW-5S_A_E_9,7
CRW-5S_A_E_14,CRW-5S_A_E_15,9
CRW-5S_A_E_14,CRW-5S_A_E_16,10
CRW-5S_A_E_14,CRW-5S_A_E_17,12
CRW-5S_A_E_14,CRW-5S_A_E_18,8
CRW-5S_A_E_14,CRW-5S_A_E_19,17
CRW-5S_A_E_14,CRW-5S_A_E_21,8
CRW-5S_A_E_14,CRW-5S_A_E_26,5
CRW-5S_A_E_14,CRW-5S_A_E_27,7
CRW-5S_A_E_14,CRW-5S_A_E_2,14
CRW-5S_A_E_14,CRW-5S_A_E_3,13
CRW-5S_A_E_14,CRW-5S_A_E_4,11
CRW-5S_A_E_14,CRW-5S_A_E_5,11
CRW-5S_A_E_14,CRW-5S_A_E_6,14
CRW-5S_A_E_14,CRW-5S_A_E_7,13
CRW-5S_A_E_14,CRW-5S_A_E_8,14
CRW-5S_A_E_14,CRW-5S_A_E_9,9
CRW-5S_A_E_15,CRW-5S_A_E_16,13
CRW-5S_A_E_15,CRW-5S_A_E_17,13
CRW-5S_A_E_15,CRW-5S_A_E_18,9
CRW-5S_A_E_15,CRW-5S_A_E_19,20
CRW-5S_A_E_15,CRW-5S_A_E_21,9
CRW-5S_A_E_15,CRW-5S_A_E_26,6
CRW-5S_A_E_15,CRW-5S_A_E_27,8
CRW-5S_A_E_15,CRW-5S_A_E_2,17
CRW-5S_A_E_15,CRW-5S_A_E_3,12
CRW-5S_A_E_15,CRW-5S_A_E_4,14
CRW-5S_A_E_15,CRW-5S_A_E_5,14
CRW-5S_A_E_15,CRW-5S_A_E_6,17
CRW-5S_A_E_15,CRW-5S_A_E_7,16
CRW-5S_A_E_15,CRW-5S_A_E_8,17
CRW-5S_A_E_15,CRW-5S_A_E_9,10
CRW-5S_A_E_16,CRW-5S_A_E_17,10
CRW-5S_A_E_16,CRW-5S_A_E_18,6
CRW-5S_A_E_16,CRW-5S_A_E_19,23
CRW-5S_A_E_16,CRW-5S_A_E_21,8
CRW-5S_A_E_16,CRW-5S_A_E_26,9
CRW-5S_A_E_16,CRW-5S_A_E_27,13
CRW-5S_A_E_16,CRW-5S_A_E_2,20
CRW-5S_A_E_16,CRW-5S_A_E_3,19
CRW-5S_A_E_16,CRW-5S_A_E_4,17
CRW-5S_A_E_16,CRW-5S_A_E_5,17
CRW-5S_A_E_16,CRW-5S_A_E_6,16
CRW-5S_A_E_16,CRW-5S_A_E_7,17
CRW-5S_A_E_16,CRW-5S_A_E_8,20
CRW-5S_A_E_16,CRW-5S_A_E_9,11
CRW-5S_A_E_17,CRW-5S_A_E_18,4
CRW-5S_A_E_17,CRW-5S_A_E_19,25
CRW-5S_A_E_17,CRW-5S_A_E_21,10
CRW-5S_A_E_17,CRW-5S_A_E_26,11
CRW-5S_A_E_17,CRW-5S_A_E_27,15
CRW-5S_A_E_17,CRW-5S_A_E_2,22
CRW-5S_A_E_17,CRW-5S_A_E_3,17
CRW-5S_A_E_17,CRW-5S_A_E_4,19
CRW-5S_A_E_17,CRW-5S_A_E_5,19
CRW-5S_A_E_17,CRW-5S_A_E_6,18
CRW-5S_A_E_17,CRW-5S_A_E_7,19
CRW-5S_A_E_17,CRW-5S_A_E_8,22
CRW-5S_A_E_17,CRW-5S_A_E_9,13
CRW-5S_A_E_18,CRW-5S_A_E_19,21
CRW-5S_A_E_18,CRW-5S_A_E_21,6
CRW-5S_A_E_18,CRW-5S_A_E_26,7
CRW-5S_A_E_18,CRW-5S_A_E_27,11
CRW-5S_A_E_18,CRW-5S_A_E_2,18
CRW-5S_A_E_18,CRW-5S_A_E_3,13
CRW-5S_A_E_18,CRW-5S_A_E_4,15
CRW-5S_A_E_18,CRW-5S_A_E_5,15
CRW-5S_A_E_18,CRW-5S_A_E_6,14
CRW-5S_A_E_18,CRW-5S_A_E_7,15
CRW-5S_A_E_18,CRW-5S_A_E_8,18
CRW-5S_A_E_18,CRW-5S_A_E_9,9
CRW-5S_A_E_19,CRW-5S_A_E_21,17
CRW-5S_A_E_19,CRW-5S_A_E_26,14
CRW-5S_A_E_19,CRW-5S_A_E_27,14
CRW-5S_A_E_19,CRW-5S_A_E_2,5
CRW-5S_A_E_19,CRW-5S_A_E_3,8
CRW-5S_A_E_19,CRW-5S_A_E_4,6
CRW-5S_A_E_19,CRW-5S_A_E_5,6
CRW-5S_A_E_19,CRW-5S_A_E_6,9
CRW-5S_A_E_19,CRW-5S_A_E_7,6
CRW-5S_A_E_19,CRW-5S_A_E_8,3
CRW-5S_A_E_19,CRW-5S_A_E_9,16
CRW-5S_A_E_21,CRW-5S_A_E_26,3
CRW-5S_A_E_21,CRW-5S_A_E_27,7
CRW-5S_A_E_21,CRW-5S_A_E_2,14
CRW-5S_A_E_21,CRW-5S_A_E_3,13
CRW-5S_A_E_21,CRW-5S_A_E_4,11
CRW-5S_A_E_21,CRW-5S_A_E_5,11
CRW-5S_A_E_21,CRW-5S_A_E_6,10
CRW-5S_A_E_21,CRW-5S_A_E_7,11
CRW-5S_A_E_21,CRW-5S_A_E_8,14
CRW-5S_A_E_21,CRW-5S_A_E_9,5
CRW-5S_A_E_26,CRW-5S_A_E_27,4
CRW-5S_A_E_26,CRW-5S_A_E_2,11
CRW-5S_A_E_26,CRW-5S_A_E_3,10
CRW-5S_A_E_26,CRW-5S_A_E_4,8
CRW-5S_A_E_26,CRW-5S_A_E_5,8
CRW-5S_A_E_26,CRW-5S_A_E_6,11
CRW-5S_A_E_26,CRW-5S_A_E_7,10
CRW-5S_A_E_26,CRW-5S_A_E_8,11
CRW-5S_A_E_26,CRW-5S_A_E_9,6
CRW-5S_A_E_27,CRW-5S_A_E_2,11
CRW-5S_A_E_27,CRW-5S_A_E_3,10
CRW-5S_A_E_27,CRW-5S_A_E_4,8
CRW-5S_A_E_27,CRW-5S_A_E_5,8
CRW-5S_A_E_27,CRW-5S_A_E_6,11
CRW-5S_A_E_27,CRW-5S_A_E_7,10
CRW-5S_A_E_27,CRW-5S_A_E_8,11
CRW-5S_A_E_27,CRW-5S_A_E_9,4
CRW-5S_A_E_2,CRW-5S_A_E_3,5
CRW-5S_A_E_2,CRW-5S_A_E_4,3
CRW-5S_A_E_2,CRW-5S_A_E_5,3
CRW-5S_A_E_2,CRW-5S_A_E_6,6
CRW-5S_A_E_2,CRW-5S_A_E_7,5
CRW-5S_A_E_2,CRW-5S_A_E_8,2
CRW-5S_A_E_2,CRW-5S_A_E_9,13
CRW-5S_A_E_3,CRW-5S_A_E_4,2
CRW-5S_A_E_3,CRW-5S_A_E_5,2
CRW-5S_A_E_3,CRW-5S_A_E_6,5
CRW-5S_A_E_3,CRW-5S_A_E_7,4
CRW-5S_A_E_3,CRW-5S_A_E_8,5
CRW-5S_A_E_3,CRW-5S_A_E_9,12
CRW-5S_A_E_4,CRW-5S_A_E_5,0
CRW-5S_A_E_4,CRW-5S_A_E_6,3
CRW-5S_A_E_4,CRW-5S_A_E_7,2
CRW-5S_A_E_4,CRW-5S_A_E_8,3
CRW-5S_A_E_4,CRW-5S_A_E_9,10
CRW-5S_A_E_5,CRW-5S_A_E_6,3
CRW-5S_A_E_5,CRW-5S_A_E_7,2
CRW-5S_A_E_5,CRW-5S_A_E_8,3
CRW-5S_A_E_5,CRW-5S_A_E_9,10
CRW-5S_A_E_6,CRW-5S_A_E_7,3
CRW-5S_A_E_6,CRW-5S_A_E_8,6
CRW-5S_A_E_6,CRW-5S_A_E_9,9
CRW-5S_A_E_7,CRW-5S_A_E_8,3
CRW-5S_A_E_7,CRW-5S_A_E_9,10
CRW-5S_A_E_8,CRW-5S_A_E_9,13
