Molecule 1,Molecule 2,Distance
CRW_5S_E_A_14_nH,CRW_5S_E_M_48_nH,69.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_57_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_59_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_5_nH,65.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_60_nH,66.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_61_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_64_nH,52.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_65_nH,74.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_6_nH,54
CRW_5S_E_A_14_nH,CRW_5S_E_M_72_nH,65.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_75_nH,63
CRW_5S_E_A_14_nH,CRW_5S_E_M_76_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_77_nH,72
CRW_5S_E_A_14_nH,CRW_5S_E_M_79_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_80_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_81_nH,71.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_83_nH,75.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_88_nH,76
CRW_5S_E_A_14_nH,CRW_5S_E_M_89_nH,77.5
CRW_5S_E_A_14_nH,CRW_5S_E_M_8_nH,70
CRW_5S_E_A_14_nH,CRW_5S_E_M_96_nH,69
CRW_5S_E_A_14_nH,CRW_5S_E_M_9_nH,60
CRW_5S_E_A_14_nH,CRW_5S_E_S_85_nH,52.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_10_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_13_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_21_nH,64.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_33_nH,66
CRW_5S_E_A_14_nH,CRW_5S_E_V_35_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_36_nH,52.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_37_nH,58.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_51_nH,58.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_55_nH,70.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_56_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_58_nH,60.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_66_nH,76
CRW_5S_E_A_14_nH,CRW_5S_E_V_67_nH,74
CRW_5S_E_A_14_nH,CRW_5S_E_V_74_nH,58.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_92_nH,68.5
CRW_5S_E_A_14_nH,CRW_5S_E_V_93_nH,70.5
CRW_5S_E_A_30_nH,CRW_5S_E_A_31_nH,136.5
CRW_5S_E_A_30_nH,CRW_5S_E_A_68_nH,89.5
CRW_5S_E_A_30_nH,CRW_5S_E_A_91_nH,90
CRW_5S_E_A_30_nH,CRW_5S_E_E_28_nH,78.5
CRW_5S_E_A_30_nH,CRW_5S_E_E_29_nH,79
CRW_5S_E_A_30_nH,CRW_5S_E_E_94_nH,57.5
CRW_5S_E_A_30_nH,CRW_5S_E_E_95_nH,59.5
CRW_5S_E_A_30_nH,CRW_5S_E_F_50_nH,50
CRW_5S_E_A_30_nH,CRW_5S_E_F_52_nH,65.5
CRW_5S_E_A_30_nH,CRW_5S_E_F_7_nH,60.5
CRW_5S_E_A_30_nH,CRW_5S_E_F_82_nH,60.5
CRW_5S_E_A_30_nH,CRW_5S_E_F_86_nH,70
CRW_5S_E_A_30_nH,CRW_5S_E_M_11_nH,69
CRW_5S_E_A_30_nH,CRW_5S_E_M_12_nH,59.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_15_nH,59
CRW_5S_E_A_30_nH,CRW_5S_E_M_16_nH,54
CRW_5S_E_A_30_nH,CRW_5S_E_M_17_nH,54
CRW_5S_E_A_30_nH,CRW_5S_E_M_18_nH,69
CRW_5S_E_A_30_nH,CRW_5S_E_M_19_nH,63.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_20_nH,54.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_22_nH,67
CRW_5S_E_A_30_nH,CRW_5S_E_M_23_nH,69
CRW_5S_E_A_30_nH,CRW_5S_E_M_24_nH,65
CRW_5S_E_A_30_nH,CRW_5S_E_M_25_nH,54
CRW_5S_E_A_30_nH,CRW_5S_E_M_26_nH,65.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_2_nH,63.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_38_nH,69.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_39_nH,68.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_3_nH,65.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_40_nH,64.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_41_nH,51.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_42_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_43_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_44_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_45_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_46_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_48_nH,67
CRW_5S_E_A_30_nH,CRW_5S_E_M_57_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_59_nH,65
CRW_5S_E_A_30_nH,CRW_5S_E_M_5_nH,57.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_60_nH,65
CRW_5S_E_A_30_nH,CRW_5S_E_M_61_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_64_nH,46
CRW_5S_E_A_30_nH,CRW_5S_E_M_65_nH,75
CRW_5S_E_A_30_nH,CRW_5S_E_M_6_nH,50.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_72_nH,60.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_75_nH,63.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_76_nH,73
CRW_5S_E_A_30_nH,CRW_5S_E_M_77_nH,63
CRW_5S_E_A_30_nH,CRW_5S_E_M_79_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_80_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_81_nH,68
CRW_5S_E_A_30_nH,CRW_5S_E_M_83_nH,72.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_88_nH,72.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_89_nH,74.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_8_nH,61.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_96_nH,64.5
CRW_5S_E_A_30_nH,CRW_5S_E_M_9_nH,62.5
CRW_5S_E_A_30_nH,CRW_5S_E_S_85_nH,44.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_10_nH,63
CRW_5S_E_A_30_nH,CRW_5S_E_V_13_nH,63
CRW_5S_E_A_30_nH,CRW_5S_E_V_21_nH,57.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_33_nH,67.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_35_nH,59.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_36_nH,50.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_37_nH,47
CRW_5S_E_A_30_nH,CRW_5S_E_V_51_nH,58.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_55_nH,62
CRW_5S_E_A_30_nH,CRW_5S_E_V_56_nH,63
CRW_5S_E_A_30_nH,CRW_5S_E_V_58_nH,64
CRW_5S_E_A_30_nH,CRW_5S_E_V_66_nH,65
CRW_5S_E_A_30_nH,CRW_5S_E_V_67_nH,63
CRW_5S_E_A_30_nH,CRW_5S_E_V_74_nH,58.5
CRW_5S_E_A_30_nH,CRW_5S_E_V_92_nH,60
CRW_5S_E_A_30_nH,CRW_5S_E_V_93_nH,61
CRW_5S_E_A_31_nH,CRW_5S_E_A_68_nH,90.5
CRW_5S_E_A_31_nH,CRW_5S_E_A_91_nH,91
CRW_5S_E_A_31_nH,CRW_5S_E_E_28_nH,77.5
CRW_5S_E_A_31_nH,CRW_5S_E_E_29_nH,78
CRW_5S_E_A_31_nH,CRW_5S_E_E_94_nH,57.5
CRW_5S_E_A_31_nH,CRW_5S_E_E_95_nH,59.5
CRW_5S_E_A_31_nH,CRW_5S_E_F_50_nH,50
CRW_5S_E_A_31_nH,CRW_5S_E_F_52_nH,65.5
CRW_5S_E_A_31_nH,CRW_5S_E_F_7_nH,60.5
CRW_5S_E_A_31_nH,CRW_5S_E_F_82_nH,60.5
CRW_5S_E_A_31_nH,CRW_5S_E_F_86_nH,70
CRW_5S_E_A_31_nH,CRW_5S_E_M_11_nH,69
CRW_5S_E_A_31_nH,CRW_5S_E_M_12_nH,59.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_15_nH,59
CRW_5S_E_A_31_nH,CRW_5S_E_M_16_nH,54
CRW_5S_E_A_31_nH,CRW_5S_E_M_17_nH,54
CRW_5S_E_A_31_nH,CRW_5S_E_M_18_nH,69
CRW_5S_E_A_31_nH,CRW_5S_E_M_19_nH,63.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_20_nH,54.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_22_nH,67
CRW_5S_E_A_31_nH,CRW_5S_E_M_23_nH,69
CRW_5S_E_A_31_nH,CRW_5S_E_M_24_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_M_25_nH,54
CRW_5S_E_A_31_nH,CRW_5S_E_M_26_nH,65.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_2_nH,63.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_38_nH,69.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_39_nH,70.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_3_nH,65.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_40_nH,64.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_41_nH,49.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_42_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_43_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_44_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_45_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_46_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_48_nH,67
CRW_5S_E_A_31_nH,CRW_5S_E_M_57_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_59_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_M_5_nH,57.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_60_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_M_61_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_64_nH,46
CRW_5S_E_A_31_nH,CRW_5S_E_M_65_nH,75
CRW_5S_E_A_31_nH,CRW_5S_E_M_6_nH,50.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_72_nH,60.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_75_nH,63.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_76_nH,73
CRW_5S_E_A_31_nH,CRW_5S_E_M_77_nH,63
CRW_5S_E_A_31_nH,CRW_5S_E_M_79_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_80_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_81_nH,68
CRW_5S_E_A_31_nH,CRW_5S_E_M_83_nH,72.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_88_nH,72.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_89_nH,74.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_8_nH,61.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_96_nH,64.5
CRW_5S_E_A_31_nH,CRW_5S_E_M_9_nH,62.5
CRW_5S_E_A_31_nH,CRW_5S_E_S_85_nH,43.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_10_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_V_13_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_V_21_nH,59.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_33_nH,69.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_35_nH,61.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_36_nH,52.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_37_nH,49
CRW_5S_E_A_31_nH,CRW_5S_E_V_51_nH,60.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_55_nH,64
CRW_5S_E_A_31_nH,CRW_5S_E_V_56_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_V_58_nH,66
CRW_5S_E_A_31_nH,CRW_5S_E_V_66_nH,67
CRW_5S_E_A_31_nH,CRW_5S_E_V_67_nH,65
CRW_5S_E_A_31_nH,CRW_5S_E_V_74_nH,60.5
CRW_5S_E_A_31_nH,CRW_5S_E_V_92_nH,60
CRW_5S_E_A_31_nH,CRW_5S_E_V_93_nH,63
CRW_5S_E_A_68_nH,CRW_5S_E_A_91_nH,109
CRW_5S_E_A_68_nH,CRW_5S_E_E_28_nH,61.5
CRW_5S_E_A_68_nH,CRW_5S_E_E_29_nH,64
CRW_5S_E_A_68_nH,CRW_5S_E_E_94_nH,59.5
CRW_5S_E_A_68_nH,CRW_5S_E_E_95_nH,41
CRW_5S_E_A_68_nH,CRW_5S_E_F_50_nH,43.5
CRW_5S_E_A_68_nH,CRW_5S_E_F_52_nH,50
CRW_5S_E_A_68_nH,CRW_5S_E_F_7_nH,45
CRW_5S_E_A_68_nH,CRW_5S_E_F_82_nH,43.5
CRW_5S_E_A_68_nH,CRW_5S_E_F_86_nH,58
CRW_5S_E_A_68_nH,CRW_5S_E_M_11_nH,57.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_12_nH,58.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_15_nH,54
CRW_5S_E_A_68_nH,CRW_5S_E_M_16_nH,51.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_17_nH,51.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_18_nH,67.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_19_nH,58.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_20_nH,47
CRW_5S_E_A_68_nH,CRW_5S_E_M_22_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_23_nH,69.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_24_nH,65.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_25_nH,54.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_26_nH,65
CRW_5S_E_A_68_nH,CRW_5S_E_M_2_nH,62.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_38_nH,57
CRW_5S_E_A_68_nH,CRW_5S_E_M_39_nH,67
CRW_5S_E_A_68_nH,CRW_5S_E_M_3_nH,63
CRW_5S_E_A_68_nH,CRW_5S_E_M_40_nH,64.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_41_nH,40
CRW_5S_E_A_68_nH,CRW_5S_E_M_42_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_43_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_44_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_45_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_46_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_48_nH,54.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_57_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_59_nH,55.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_5_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_60_nH,57.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_61_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_64_nH,45
CRW_5S_E_A_68_nH,CRW_5S_E_M_65_nH,61.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_6_nH,41
CRW_5S_E_A_68_nH,CRW_5S_E_M_72_nH,60
CRW_5S_E_A_68_nH,CRW_5S_E_M_75_nH,59.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_76_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_77_nH,53
CRW_5S_E_A_68_nH,CRW_5S_E_M_79_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_80_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_81_nH,56.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_83_nH,62.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_88_nH,59
CRW_5S_E_A_68_nH,CRW_5S_E_M_89_nH,66.5
CRW_5S_E_A_68_nH,CRW_5S_E_M_8_nH,55
CRW_5S_E_A_68_nH,CRW_5S_E_M_96_nH,60
CRW_5S_E_A_68_nH,CRW_5S_E_M_9_nH,53.5
CRW_5S_E_A_68_nH,CRW_5S_E_S_85_nH,48
CRW_5S_E_A_68_nH,CRW_5S_E_V_10_nH,86
CRW_5S_E_A_68_nH,CRW_5S_E_V_13_nH,86
CRW_5S_E_A_68_nH,CRW_5S_E_V_21_nH,70
CRW_5S_E_A_68_nH,CRW_5S_E_V_33_nH,71
CRW_5S_E_A_68_nH,CRW_5S_E_V_35_nH,74.5
CRW_5S_E_A_68_nH,CRW_5S_E_V_36_nH,68
CRW_5S_E_A_68_nH,CRW_5S_E_V_37_nH,76
CRW_5S_E_A_68_nH,CRW_5S_E_V_51_nH,72
CRW_5S_E_A_68_nH,CRW_5S_E_V_55_nH,90
CRW_5S_E_A_68_nH,CRW_5S_E_V_56_nH,86
CRW_5S_E_A_68_nH,CRW_5S_E_V_58_nH,66.5
CRW_5S_E_A_68_nH,CRW_5S_E_V_66_nH,89
CRW_5S_E_A_68_nH,CRW_5S_E_V_67_nH,85
CRW_5S_E_A_68_nH,CRW_5S_E_V_74_nH,72
CRW_5S_E_A_68_nH,CRW_5S_E_V_92_nH,84
CRW_5S_E_A_68_nH,CRW_5S_E_V_93_nH,86
CRW_5S_E_A_91_nH,CRW_5S_E_E_28_nH,68.5
CRW_5S_E_A_91_nH,CRW_5S_E_E_29_nH,67.5
CRW_5S_E_A_91_nH,CRW_5S_E_E_94_nH,61.5
CRW_5S_E_A_91_nH,CRW_5S_E_E_95_nH,44
CRW_5S_E_A_91_nH,CRW_5S_E_F_50_nH,50.5
CRW_5S_E_A_91_nH,CRW_5S_E_F_52_nH,50.5
CRW_5S_E_A_91_nH,CRW_5S_E_F_7_nH,48
CRW_5S_E_A_91_nH,CRW_5S_E_F_82_nH,39.5
CRW_5S_E_A_91_nH,CRW_5S_E_F_86_nH,69.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_11_nH,61
CRW_5S_E_A_91_nH,CRW_5S_E_M_12_nH,64.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_15_nH,65
CRW_5S_E_A_91_nH,CRW_5S_E_M_16_nH,53.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_17_nH,53.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_18_nH,71
CRW_5S_E_A_91_nH,CRW_5S_E_M_19_nH,66.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_20_nH,57
CRW_5S_E_A_91_nH,CRW_5S_E_M_22_nH,62.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_23_nH,73
CRW_5S_E_A_91_nH,CRW_5S_E_M_24_nH,69
CRW_5S_E_A_91_nH,CRW_5S_E_M_25_nH,56
CRW_5S_E_A_91_nH,CRW_5S_E_M_26_nH,76
CRW_5S_E_A_91_nH,CRW_5S_E_M_2_nH,69
CRW_5S_E_A_91_nH,CRW_5S_E_M_38_nH,66.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_39_nH,67
CRW_5S_E_A_91_nH,CRW_5S_E_M_3_nH,68.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_40_nH,70
CRW_5S_E_A_91_nH,CRW_5S_E_M_41_nH,40
CRW_5S_E_A_91_nH,CRW_5S_E_M_42_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_43_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_44_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_45_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_46_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_48_nH,61
CRW_5S_E_A_91_nH,CRW_5S_E_M_57_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_59_nH,67.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_5_nH,69
CRW_5S_E_A_91_nH,CRW_5S_E_M_60_nH,63.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_61_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_64_nH,50.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_65_nH,65.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_6_nH,49
CRW_5S_E_A_91_nH,CRW_5S_E_M_72_nH,68
CRW_5S_E_A_91_nH,CRW_5S_E_M_75_nH,66
CRW_5S_E_A_91_nH,CRW_5S_E_M_76_nH,61.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_77_nH,66
CRW_5S_E_A_91_nH,CRW_5S_E_M_79_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_80_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_81_nH,60
CRW_5S_E_A_91_nH,CRW_5S_E_M_83_nH,64.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_88_nH,70.5
CRW_5S_E_A_91_nH,CRW_5S_E_M_89_nH,77
CRW_5S_E_A_91_nH,CRW_5S_E_M_8_nH,64
CRW_5S_E_A_91_nH,CRW_5S_E_M_96_nH,68
CRW_5S_E_A_91_nH,CRW_5S_E_M_9_nH,65
CRW_5S_E_A_91_nH,CRW_5S_E_S_85_nH,53.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_10_nH,66.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_13_nH,66.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_21_nH,72
CRW_5S_E_A_91_nH,CRW_5S_E_V_33_nH,71.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_35_nH,78
CRW_5S_E_A_91_nH,CRW_5S_E_V_36_nH,58
CRW_5S_E_A_91_nH,CRW_5S_E_V_37_nH,58.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_51_nH,68
CRW_5S_E_A_91_nH,CRW_5S_E_V_55_nH,68.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_56_nH,64.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_58_nH,68
CRW_5S_E_A_91_nH,CRW_5S_E_V_66_nH,69
CRW_5S_E_A_91_nH,CRW_5S_E_V_67_nH,73
CRW_5S_E_A_91_nH,CRW_5S_E_V_74_nH,68
CRW_5S_E_A_91_nH,CRW_5S_E_V_92_nH,62.5
CRW_5S_E_A_91_nH,CRW_5S_E_V_93_nH,64.5
CRW_5S_E_E_28_nH,CRW_5S_E_E_29_nH,129.5
CRW_5S_E_E_28_nH,CRW_5S_E_E_94_nH,69
CRW_5S_E_E_28_nH,CRW_5S_E_E_95_nH,62.5
CRW_5S_E_E_28_nH,CRW_5S_E_F_50_nH,44.5
CRW_5S_E_E_28_nH,CRW_5S_E_F_52_nH,63
CRW_5S_E_E_28_nH,CRW_5S_E_F_7_nH,63.5
CRW_5S_E_E_28_nH,CRW_5S_E_F_82_nH,52.5
CRW_5S_E_E_28_nH,CRW_5S_E_F_86_nH,70
CRW_5S_E_E_28_nH,CRW_5S_E_M_11_nH,78.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_12_nH,68
CRW_5S_E_E_28_nH,CRW_5S_E_M_15_nH,66
CRW_5S_E_E_28_nH,CRW_5S_E_M_16_nH,63.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_17_nH,63.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_18_nH,72
CRW_5S_E_E_28_nH,CRW_5S_E_M_19_nH,72.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_20_nH,69.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_22_nH,78.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_23_nH,72
CRW_5S_E_E_28_nH,CRW_5S_E_M_24_nH,68
CRW_5S_E_E_28_nH,CRW_5S_E_M_25_nH,57
CRW_5S_E_E_28_nH,CRW_5S_E_M_26_nH,68
CRW_5S_E_E_28_nH,CRW_5S_E_M_2_nH,64.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_38_nH,62.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_39_nH,69
CRW_5S_E_E_28_nH,CRW_5S_E_M_3_nH,78.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_40_nH,66
CRW_5S_E_E_28_nH,CRW_5S_E_M_41_nH,64.5
CRW_5S_E_E_28_nH,CRW_5S_E_M_42_nH,77.5
