Molecule 1,Molecule 2,Distance
CRW_5S_B_Ac_30,CRW_5S_B_P_69,51
CRW_5S_B_Ac_30,CRW_5S_B_P_6,44.5
CRW_5S_B_Ac_30,CRW_5S_B_P_70,49.5
CRW_5S_B_Ac_30,CRW_5S_B_P_71,47.5
CRW_5S_B_Ac_30,CRW_5S_B_P_72,52
CRW_5S_B_Ac_30,CRW_5S_B_P_73,48.5
CRW_5S_B_Ac_30,CRW_5S_B_P_74,49
CRW_5S_B_Ac_30,CRW_5S_B_P_75,56.5
CRW_5S_B_Ac_30,CRW_5S_B_P_76,50
CRW_5S_B_Ac_30,CRW_5S_B_Te_31,35.5
CRW_5S_B_Ac_30,CRW_5S_B_Te_32,34
CRW_5S_B_Ac_44,CRW_5S_B_Ac_4,95
CRW_5S_B_Ac_44,CRW_5S_B_Ac_7,99
CRW_5S_B_Ac_44,CRW_5S_B_Ac_8,102
CRW_5S_B_Ac_44,CRW_5S_B_B_18,103
CRW_5S_B_Ac_44,CRW_5S_B_Cy_51,39
CRW_5S_B_Ac_44,CRW_5S_B_D_13,41.5
CRW_5S_B_Ac_44,CRW_5S_B_D_14,41.5
CRW_5S_B_Ac_44,CRW_5S_B_D_15,41.5
CRW_5S_B_Ac_44,CRW_5S_B_D_53,62.5
CRW_5S_B_Ac_44,CRW_5S_B_D_54,60.5
CRW_5S_B_Ac_44,CRW_5S_B_D_55,64.5
CRW_5S_B_Ac_44,CRW_5S_B_D_56,67.5
CRW_5S_B_Ac_44,CRW_5S_B_F_11,61.5
CRW_5S_B_Ac_44,CRW_5S_B_F_22,71.5
CRW_5S_B_Ac_44,CRW_5S_B_F_23,69.5
CRW_5S_B_Ac_44,CRW_5S_B_F_24,42.5
CRW_5S_B_Ac_44,CRW_5S_B_F_25,60.5
CRW_5S_B_Ac_44,CRW_5S_B_F_49,63
CRW_5S_B_Ac_44,CRW_5S_B_F_50,54
CRW_5S_B_Ac_44,CRW_5S_B_P_10,36.5
CRW_5S_B_Ac_44,CRW_5S_B_P_12,44
CRW_5S_B_Ac_44,CRW_5S_B_P_16,43.5
CRW_5S_B_Ac_44,CRW_5S_B_P_17,54
CRW_5S_B_Ac_44,CRW_5S_B_P_19,45
CRW_5S_B_Ac_44,CRW_5S_B_P_1,57
CRW_5S_B_Ac_44,CRW_5S_B_P_26,41.5
CRW_5S_B_Ac_44,CRW_5S_B_P_27,65.5
CRW_5S_B_Ac_44,CRW_5S_B_P_28,47.5
CRW_5S_B_Ac_44,CRW_5S_B_P_29,44
CRW_5S_B_Ac_44,CRW_5S_B_P_2,52
CRW_5S_B_Ac_44,CRW_5S_B_P_33,42
CRW_5S_B_Ac_44,CRW_5S_B_P_34,45.5
CRW_5S_B_Ac_44,CRW_5S_B_P_35,40
CRW_5S_B_Ac_44,CRW_5S_B_P_37,46.5
CRW_5S_B_Ac_44,CRW_5S_B_P_38,48.5
CRW_5S_B_Ac_44,CRW_5S_B_P_39,42
CRW_5S_B_Ac_44,CRW_5S_B_P_3,52.5
CRW_5S_B_Ac_44,CRW_5S_B_P_40,42
CRW_5S_B_Ac_44,CRW_5S_B_P_41,44.5
CRW_5S_B_Ac_44,CRW_5S_B_P_42,38.5
CRW_5S_B_Ac_44,CRW_5S_B_P_43,70
CRW_5S_B_Ac_44,CRW_5S_B_P_45,72.5
CRW_5S_B_Ac_44,CRW_5S_B_P_46,42.5
CRW_5S_B_Ac_44,CRW_5S_B_P_47,40.5
CRW_5S_B_Ac_44,CRW_5S_B_P_48,55.5
CRW_5S_B_Ac_44,CRW_5S_B_P_57,49
CRW_5S_B_Ac_44,CRW_5S_B_P_58,50
CRW_5S_B_Ac_44,CRW_5S_B_P_59,41
CRW_5S_B_Ac_44,CRW_5S_B_P_5,62.5
CRW_5S_B_Ac_44,CRW_5S_B_P_60,39.5
CRW_5S_B_Ac_44,CRW_5S_B_P_61,44
CRW_5S_B_Ac_44,CRW_5S_B_P_62,38
CRW_5S_B_Ac_44,CRW_5S_B_P_63,46.5
CRW_5S_B_Ac_44,CRW_5S_B_P_64,42.5
CRW_5S_B_Ac_44,CRW_5S_B_P_65,37.5
CRW_5S_B_Ac_44,CRW_5S_B_P_66,42
CRW_5S_B_Ac_44,CRW_5S_B_P_67,40
CRW_5S_B_Ac_44,CRW_5S_B_P_68,40
CRW_5S_B_Ac_44,CRW_5S_B_P_69,39
CRW_5S_B_Ac_44,CRW_5S_B_P_6,42
CRW_5S_B_Ac_44,CRW_5S_B_P_70,43
CRW_5S_B_Ac_44,CRW_5S_B_P_71,47
CRW_5S_B_Ac_44,CRW_5S_B_P_72,40
CRW_5S_B_Ac_44,CRW_5S_B_P_73,40.5
CRW_5S_B_Ac_44,CRW_5S_B_P_74,36.5
CRW_5S_B_Ac_44,CRW_5S_B_P_75,44
CRW_5S_B_Ac_44,CRW_5S_B_P_76,38
CRW_5S_B_Ac_44,CRW_5S_B_Te_31,40
CRW_5S_B_Ac_44,CRW_5S_B_Te_32,32.5
CRW_5S_B_Ac_4,CRW_5S_B_Ac_7,97
CRW_5S_B_Ac_4,CRW_5S_B_Ac_8,100
CRW_5S_B_Ac_4,CRW_5S_B_B_18,91.5
CRW_5S_B_Ac_4,CRW_5S_B_Cy_51,40
CRW_5S_B_Ac_4,CRW_5S_B_D_13,39
CRW_5S_B_Ac_4,CRW_5S_B_D_14,39
CRW_5S_B_Ac_4,CRW_5S_B_D_15,39
CRW_5S_B_Ac_4,CRW_5S_B_D_53,63
CRW_5S_B_Ac_4,CRW_5S_B_D_54,63.5
CRW_5S_B_Ac_4,CRW_5S_B_D_55,66.5
CRW_5S_B_Ac_4,CRW_5S_B_D_56,68
CRW_5S_B_Ac_4,CRW_5S_B_F_11,64.5
CRW_5S_B_Ac_4,CRW_5S_B_F_22,64
CRW_5S_B_Ac_4,CRW_5S_B_F_23,64
CRW_5S_B_Ac_4,CRW_5S_B_F_24,41
CRW_5S_B_Ac_4,CRW_5S_B_F_25,54.5
CRW_5S_B_Ac_4,CRW_5S_B_F_49,63
CRW_5S_B_Ac_4,CRW_5S_B_F_50,51
CRW_5S_B_Ac_4,CRW_5S_B_P_10,47
CRW_5S_B_Ac_4,CRW_5S_B_P_12,42
CRW_5S_B_Ac_4,CRW_5S_B_P_16,46
CRW_5S_B_Ac_4,CRW_5S_B_P_17,57
CRW_5S_B_Ac_4,CRW_5S_B_P_19,52.5
CRW_5S_B_Ac_4,CRW_5S_B_P_1,72.5
CRW_5S_B_Ac_4,CRW_5S_B_P_26,54
CRW_5S_B_Ac_4,CRW_5S_B_P_27,71
CRW_5S_B_Ac_4,CRW_5S_B_P_28,51.5
CRW_5S_B_Ac_4,CRW_5S_B_P_29,53
CRW_5S_B_Ac_4,CRW_5S_B_P_2,49
CRW_5S_B_Ac_4,CRW_5S_B_P_33,53
CRW_5S_B_Ac_4,CRW_5S_B_P_34,48.5
CRW_5S_B_Ac_4,CRW_5S_B_P_35,52
CRW_5S_B_Ac_4,CRW_5S_B_P_37,49
CRW_5S_B_Ac_4,CRW_5S_B_P_38,51
CRW_5S_B_Ac_4,CRW_5S_B_P_39,50.5
CRW_5S_B_Ac_4,CRW_5S_B_P_3,49
CRW_5S_B_Ac_4,CRW_5S_B_P_40,50.5
CRW_5S_B_Ac_4,CRW_5S_B_P_41,42
CRW_5S_B_Ac_4,CRW_5S_B_P_42,47.5
CRW_5S_B_Ac_4,CRW_5S_B_P_43,65.5
CRW_5S_B_Ac_4,CRW_5S_B_P_45,74
CRW_5S_B_Ac_4,CRW_5S_B_P_46,44
CRW_5S_B_Ac_4,CRW_5S_B_P_47,44
CRW_5S_B_Ac_4,CRW_5S_B_P_48,56
CRW_5S_B_Ac_4,CRW_5S_B_P_57,48
CRW_5S_B_Ac_4,CRW_5S_B_P_58,50
CRW_5S_B_Ac_4,CRW_5S_B_P_59,48.5
CRW_5S_B_Ac_4,CRW_5S_B_P_5,63
CRW_5S_B_Ac_4,CRW_5S_B_P_60,45.5
CRW_5S_B_Ac_4,CRW_5S_B_P_61,53.5
CRW_5S_B_Ac_4,CRW_5S_B_P_62,47.5
CRW_5S_B_Ac_4,CRW_5S_B_P_63,49
CRW_5S_B_Ac_4,CRW_5S_B_P_64,55.5
CRW_5S_B_Ac_4,CRW_5S_B_P_65,58
CRW_5S_B_Ac_4,CRW_5S_B_P_66,55
CRW_5S_B_Ac_4,CRW_5S_B_P_67,47.5
CRW_5S_B_Ac_4,CRW_5S_B_P_68,49.5
CRW_5S_B_Ac_4,CRW_5S_B_P_69,46.5
CRW_5S_B_Ac_4,CRW_5S_B_P_6,49.5
CRW_5S_B_Ac_4,CRW_5S_B_P_70,48
CRW_5S_B_Ac_4,CRW_5S_B_P_71,56
CRW_5S_B_Ac_4,CRW_5S_B_P_72,49.5
CRW_5S_B_Ac_4,CRW_5S_B_P_73,51.5
CRW_5S_B_Ac_4,CRW_5S_B_P_74,42
CRW_5S_B_Ac_4,CRW_5S_B_P_75,53
CRW_5S_B_Ac_4,CRW_5S_B_P_76,47.5
CRW_5S_B_Ac_4,CRW_5S_B_Te_31,41.5
CRW_5S_B_Ac_4,CRW_5S_B_Te_32,33
CRW_5S_B_Ac_7,CRW_5S_B_Ac_8,138.5
CRW_5S_B_Ac_7,CRW_5S_B_B_18,111.5
CRW_5S_B_Ac_7,CRW_5S_B_Cy_51,33
CRW_5S_B_Ac_7,CRW_5S_B_D_13,50
CRW_5S_B_Ac_7,CRW_5S_B_D_14,50
CRW_5S_B_Ac_7,CRW_5S_B_D_15,50
CRW_5S_B_Ac_7,CRW_5S_B_D_53,78.5
CRW_5S_B_Ac_7,CRW_5S_B_D_54,65.5
CRW_5S_B_Ac_7,CRW_5S_B_D_55,65
CRW_5S_B_Ac_7,CRW_5S_B_D_56,65.5
CRW_5S_B_Ac_7,CRW_5S_B_F_11,56.5
CRW_5S_B_Ac_7,CRW_5S_B_F_22,59.5
CRW_5S_B_Ac_7,CRW_5S_B_F_23,57.5
CRW_5S_B_Ac_7,CRW_5S_B_F_24,37
CRW_5S_B_Ac_7,CRW_5S_B_F_25,54.5
CRW_5S_B_Ac_7,CRW_5S_B_F_49,57.5
CRW_5S_B_Ac_7,CRW_5S_B_F_50,49
CRW_5S_B_Ac_7,CRW_5S_B_P_10,43.5
CRW_5S_B_Ac_7,CRW_5S_B_P_12,38.5
CRW_5S_B_Ac_7,CRW_5S_B_P_16,35
CRW_5S_B_Ac_7,CRW_5S_B_P_17,51
CRW_5S_B_Ac_7,CRW_5S_B_P_19,44
CRW_5S_B_Ac_7,CRW_5S_B_P_1,53.5
CRW_5S_B_Ac_7,CRW_5S_B_P_26,44.5
CRW_5S_B_Ac_7,CRW_5S_B_P_27,71
CRW_5S_B_Ac_7,CRW_5S_B_P_28,48
CRW_5S_B_Ac_7,CRW_5S_B_P_29,49.5
CRW_5S_B_Ac_7,CRW_5S_B_P_2,47
CRW_5S_B_Ac_7,CRW_5S_B_P_33,45.5
CRW_5S_B_Ac_7,CRW_5S_B_P_34,45
CRW_5S_B_Ac_7,CRW_5S_B_P_35,44.5
CRW_5S_B_Ac_7,CRW_5S_B_P_37,42
CRW_5S_B_Ac_7,CRW_5S_B_P_38,40
CRW_5S_B_Ac_7,CRW_5S_B_P_39,45
CRW_5S_B_Ac_7,CRW_5S_B_P_3,47
CRW_5S_B_Ac_7,CRW_5S_B_P_40,47
CRW_5S_B_Ac_7,CRW_5S_B_P_41,37
CRW_5S_B_Ac_7,CRW_5S_B_P_42,41
CRW_5S_B_Ac_7,CRW_5S_B_P_43,53.5
CRW_5S_B_Ac_7,CRW_5S_B_P_45,78
CRW_5S_B_Ac_7,CRW_5S_B_P_46,42
CRW_5S_B_Ac_7,CRW_5S_B_P_47,40
CRW_5S_B_Ac_7,CRW_5S_B_P_48,48
CRW_5S_B_Ac_7,CRW_5S_B_P_57,40.5
CRW_5S_B_Ac_7,CRW_5S_B_P_58,42
CRW_5S_B_Ac_7,CRW_5S_B_P_59,43
CRW_5S_B_Ac_7,CRW_5S_B_P_5,57.5
CRW_5S_B_Ac_7,CRW_5S_B_P_60,40
CRW_5S_B_Ac_7,CRW_5S_B_P_61,44
CRW_5S_B_Ac_7,CRW_5S_B_P_62,42
CRW_5S_B_Ac_7,CRW_5S_B_P_63,42
CRW_5S_B_Ac_7,CRW_5S_B_P_64,46
CRW_5S_B_Ac_7,CRW_5S_B_P_65,44.5
CRW_5S_B_Ac_7,CRW_5S_B_P_66,47.5
CRW_5S_B_Ac_7,CRW_5S_B_P_67,42
CRW_5S_B_Ac_7,CRW_5S_B_P_68,44
CRW_5S_B_Ac_7,CRW_5S_B_P_69,41
CRW_5S_B_Ac_7,CRW_5S_B_P_6,40
CRW_5S_B_Ac_7,CRW_5S_B_P_70,46.5
CRW_5S_B_Ac_7,CRW_5S_B_P_71,48.5
CRW_5S_B_Ac_7,CRW_5S_B_P_72,44
CRW_5S_B_Ac_7,CRW_5S_B_P_73,42
CRW_5S_B_Ac_7,CRW_5S_B_P_74,42.5
CRW_5S_B_Ac_7,CRW_5S_B_P_75,49.5
CRW_5S_B_Ac_7,CRW_5S_B_P_76,42
CRW_5S_B_Ac_7,CRW_5S_B_Te_31,30.5
CRW_5S_B_Ac_7,CRW_5S_B_Te_32,30
CRW_5S_B_Ac_8,CRW_5S_B_B_18,110.5
CRW_5S_B_Ac_8,CRW_5S_B_Cy_51,32
CRW_5S_B_Ac_8,CRW_5S_B_D_13,49
CRW_5S_B_Ac_8,CRW_5S_B_D_14,49
CRW_5S_B_Ac_8,CRW_5S_B_D_15,49
CRW_5S_B_Ac_8,CRW_5S_B_D_53,75.5
CRW_5S_B_Ac_8,CRW_5S_B_D_54,62.5
CRW_5S_B_Ac_8,CRW_5S_B_D_55,64
CRW_5S_B_Ac_8,CRW_5S_B_D_56,65.5
CRW_5S_B_Ac_8,CRW_5S_B_F_11,53.5
CRW_5S_B_Ac_8,CRW_5S_B_F_22,58.5
CRW_5S_B_Ac_8,CRW_5S_B_F_23,56.5
CRW_5S_B_Ac_8,CRW_5S_B_F_24,36
CRW_5S_B_Ac_8,CRW_5S_B_F_25,51.5
CRW_5S_B_Ac_8,CRW_5S_B_F_49,54.5
CRW_5S_B_Ac_8,CRW_5S_B_F_50,46
CRW_5S_B_Ac_8,CRW_5S_B_P_10,44.5
CRW_5S_B_Ac_8,CRW_5S_B_P_12,37.5
CRW_5S_B_Ac_8,CRW_5S_B_P_16,36
CRW_5S_B_Ac_8,CRW_5S_B_P_17,48
CRW_5S_B_Ac_8,CRW_5S_B_P_19,47
CRW_5S_B_Ac_8,CRW_5S_B_P_1,56.5
CRW_5S_B_Ac_8,CRW_5S_B_P_26,47.5
CRW_5S_B_Ac_8,CRW_5S_B_P_27,70.5
CRW_5S_B_Ac_8,CRW_5S_B_P_28,51
CRW_5S_B_Ac_8,CRW_5S_B_P_29,52.5
CRW_5S_B_Ac_8,CRW_5S_B_P_2,48
CRW_5S_B_Ac_8,CRW_5S_B_P_33,48.5
CRW_5S_B_Ac_8,CRW_5S_B_P_34,48
CRW_5S_B_Ac_8,CRW_5S_B_P_35,47.5
CRW_5S_B_Ac_8,CRW_5S_B_P_37,45
CRW_5S_B_Ac_8,CRW_5S_B_P_38,43
CRW_5S_B_Ac_8,CRW_5S_B_P_39,46
CRW_5S_B_Ac_8,CRW_5S_B_P_3,48
CRW_5S_B_Ac_8,CRW_5S_B_P_40,48
CRW_5S_B_Ac_8,CRW_5S_B_P_41,38.5
CRW_5S_B_Ac_8,CRW_5S_B_P_42,42
CRW_5S_B_Ac_8,CRW_5S_B_P_43,57
CRW_5S_B_Ac_8,CRW_5S_B_P_45,80
CRW_5S_B_Ac_8,CRW_5S_B_P_46,43
CRW_5S_B_Ac_8,CRW_5S_B_P_47,41
CRW_5S_B_Ac_8,CRW_5S_B_P_48,51
CRW_5S_B_Ac_8,CRW_5S_B_P_57,41
CRW_5S_B_Ac_8,CRW_5S_B_P_58,43
CRW_5S_B_Ac_8,CRW_5S_B_P_59,46
CRW_5S_B_Ac_8,CRW_5S_B_P_5,60.5
CRW_5S_B_Ac_8,CRW_5S_B_P_60,43
CRW_5S_B_Ac_8,CRW_5S_B_P_61,47
CRW_5S_B_Ac_8,CRW_5S_B_P_62,45
CRW_5S_B_Ac_8,CRW_5S_B_P_63,45
CRW_5S_B_Ac_8,CRW_5S_B_P_64,49
CRW_5S_B_Ac_8,CRW_5S_B_P_65,47.5
CRW_5S_B_Ac_8,CRW_5S_B_P_66,50.5
CRW_5S_B_Ac_8,CRW_5S_B_P_67,45
CRW_5S_B_Ac_8,CRW_5S_B_P_68,47
CRW_5S_B_Ac_8,CRW_5S_B_P_69,44
CRW_5S_B_Ac_8,CRW_5S_B_P_6,43
CRW_5S_B_Ac_8,CRW_5S_B_P_70,49.5
CRW_5S_B_Ac_8,CRW_5S_B_P_71,51.5
CRW_5S_B_Ac_8,CRW_5S_B_P_72,47
CRW_5S_B_Ac_8,CRW_5S_B_P_73,45
CRW_5S_B_Ac_8,CRW_5S_B_P_74,41
CRW_5S_B_Ac_8,CRW_5S_B_P_75,52.5
CRW_5S_B_Ac_8,CRW_5S_B_P_76,45
CRW_5S_B_Ac_8,CRW_5S_B_Te_31,31.5
CRW_5S_B_Ac_8,CRW_5S_B_Te_32,30.5
CRW_5S_B_B_18,CRW_5S_B_Cy_51,35.5
CRW_5S_B_B_18,CRW_5S_B_D_13,43
CRW_5S_B_B_18,CRW_5S_B_D_14,43
CRW_5S_B_B_18,CRW_5S_B_D_15,43
CRW_5S_B_B_18,CRW_5S_B_D_53,71.5
CRW_5S_B_B_18,CRW_5S_B_D_54,68.5
CRW_5S_B_B_18,CRW_5S_B_D_55,72.5
CRW_5S_B_B_18,CRW_5S_B_D_56,72
CRW_5S_B_B_18,CRW_5S_B_F_11,58.5
CRW_5S_B_B_18,CRW_5S_B_F_22,63.5
CRW_5S_B_B_18,CRW_5S_B_F_23,61.5
CRW_5S_B_B_18,CRW_5S_B_F_24,43.5
CRW_5S_B_B_18,CRW_5S_B_F_25,59.5
CRW_5S_B_B_18,CRW_5S_B_F_49,59.5
CRW_5S_B_B_18,CRW_5S_B_F_50,46
CRW_5S_B_B_18,CRW_5S_B_P_10,42.5
CRW_5S_B_B_18,CRW_5S_B_P_12,50
CRW_5S_B_B_18,CRW_5S_B_P_16,39
CRW_5S_B_B_18,CRW_5S_B_P_17,56
CRW_5S_B_B_18,CRW_5S_B_P_19,48
CRW_5S_B_B_18,CRW_5S_B_P_1,58
CRW_5S_B_B_18,CRW_5S_B_P_26,47
CRW_5S_B_B_18,CRW_5S_B_P_27,74.5
CRW_5S_B_B_18,CRW_5S_B_P_28,48
CRW_5S_B_B_18,CRW_5S_B_P_29,48
CRW_5S_B_B_18,CRW_5S_B_P_2,59.5
CRW_5S_B_B_18,CRW_5S_B_P_33,51.5
CRW_5S_B_B_18,CRW_5S_B_P_34,47
CRW_5S_B_B_18,CRW_5S_B_P_35,50.5
CRW_5S_B_B_18,CRW_5S_B_P_37,50
CRW_5S_B_B_18,CRW_5S_B_P_38,52
CRW_5S_B_B_18,CRW_5S_B_P_39,47.5
CRW_5S_B_B_18,CRW_5S_B_P_3,58.5
CRW_5S_B_B_18,CRW_5S_B_P_40,47
CRW_5S_B_B_18,CRW_5S_B_P_41,50
CRW_5S_B_B_18,CRW_5S_B_P_42,47
CRW_5S_B_B_18,CRW_5S_B_P_43,53
CRW_5S_B_B_18,CRW_5S_B_P_45,71.5
CRW_5S_B_B_18,CRW_5S_B_P_46,42.5
CRW_5S_B_B_18,CRW_5S_B_P_47,42
CRW_5S_B_B_18,CRW_5S_B_P_48,44.5
CRW_5S_B_B_18,CRW_5S_B_P_57,52
CRW_5S_B_B_18,CRW_5S_B_P_58,53
CRW_5S_B_B_18,CRW_5S_B_P_59,46.5
CRW_5S_B_B_18,CRW_5S_B_P_5,54
CRW_5S_B_B_18,CRW_5S_B_P_60,43.5
CRW_5S_B_B_18,CRW_5S_B_P_61,47.5
CRW_5S_B_B_18,CRW_5S_B_P_62,45.5
CRW_5S_B_B_18,CRW_5S_B_P_63,50
CRW_5S_B_B_18,CRW_5S_B_P_64,49.5
CRW_5S_B_B_18,CRW_5S_B_P_65,46.5
CRW_5S_B_B_18,CRW_5S_B_P_66,46
CRW_5S_B_B_18,CRW_5S_B_P_67,45.5
CRW_5S_B_B_18,CRW_5S_B_P_68,47.5
CRW_5S_B_B_18,CRW_5S_B_P_69,44.5
CRW_5S_B_B_18,CRW_5S_B_P_6,46.5
CRW_5S_B_B_18,CRW_5S_B_P_70,50.5
CRW_5S_B_B_18,CRW_5S_B_P_71,43
CRW_5S_B_B_18,CRW_5S_B_P_72,47.5
CRW_5S_B_B_18,CRW_5S_B_P_73,45.5
CRW_5S_B_B_18,CRW_5S_B_P_74,38
CRW_5S_B_B_18,CRW_5S_B_P_75,48
CRW_5S_B_B_18,CRW_5S_B_P_76,45.5
CRW_5S_B_B_18,CRW_5S_B_Te_31,31.5
CRW_5S_B_B_18,CRW_5S_B_Te_32,32.5
CRW_5S_B_Cy_51,CRW_5S_B_D_13,49
CRW_5S_B_Cy_51,CRW_5S_B_D_14,49
CRW_5S_B_Cy_51,CRW_5S_B_D_15,49
CRW_5S_B_Cy_51,CRW_5S_B_D_53,33
CRW_5S_B_Cy_51,CRW_5S_B_D_54,50
CRW_5S_B_Cy_51,CRW_5S_B_D_55,49.5
CRW_5S_B_Cy_51,CRW_5S_B_D_56,49
CRW_5S_B_Cy_51,CRW_5S_B_F_11,37
CRW_5S_B_Cy_51,CRW_5S_B_F_22,43.5
CRW_5S_B_Cy_51,CRW_5S_B_F_23,41.5
CRW_5S_B_Cy_51,CRW_5S_B_F_24,34.5
CRW_5S_B_Cy_51,CRW_5S_B_F_25,46.5
CRW_5S_B_Cy_51,CRW_5S_B_F_49,40
CRW_5S_B_Cy_51,CRW_5S_B_F_50,46
CRW_5S_B_Cy_51,CRW_5S_B_P_10,52.5
CRW_5S_B_Cy_51,CRW_5S_B_P_12,53.5
CRW_5S_B_Cy_51,CRW_5S_B_P_16,50.5
CRW_5S_B_Cy_51,CRW_5S_B_P_17,53.5
CRW_5S_B_Cy_51,CRW_5S_B_P_19,47
CRW_5S_B_Cy_51,CRW_5S_B_P_1,50.5
CRW_5S_B_Cy_51,CRW_5S_B_P_26,53.5
CRW_5S_B_Cy_51,CRW_5S_B_P_27,48.5
CRW_5S_B_Cy_51,CRW_5S_B_P_28,51.5
CRW_5S_B_Cy_51,CRW_5S_B_P_29,47.5
CRW_5S_B_Cy_51,CRW_5S_B_P_2,44.5
CRW_5S_B_Cy_51,CRW_5S_B_P_33,55.5
CRW_5S_B_Cy_51,CRW_5S_B_P_34,49.5
CRW_5S_B_Cy_51,CRW_5S_B_P_35,53.5
CRW_5S_B_Cy_51,CRW_5S_B_P_37,43
CRW_5S_B_Cy_51,CRW_5S_B_P_38,43
CRW_5S_B_Cy_51,CRW_5S_B_P_39,50.5
CRW_5S_B_Cy_51,CRW_5S_B_P_3,47.5
CRW_5S_B_Cy_51,CRW_5S_B_P_40,50.5
CRW_5S_B_Cy_51,CRW_5S_B_P_41,50
CRW_5S_B_Cy_51,CRW_5S_B_P_42,58
CRW_5S_B_Cy_51,CRW_5S_B_P_43,52
CRW_5S_B_Cy_51,CRW_5S_B_P_45,38
CRW_5S_B_Cy_51,CRW_5S_B_P_46,49.5
CRW_5S_B_Cy_51,CRW_5S_B_P_47,45.5
CRW_5S_B_Cy_51,CRW_5S_B_P_48,54.5
CRW_5S_B_Cy_51,CRW_5S_B_P_57,58
CRW_5S_B_Cy_51,CRW_5S_B_P_58,59
CRW_5S_B_Cy_51,CRW_5S_B_P_59,48.5
CRW_5S_B_Cy_51,CRW_5S_B_P_5,46
CRW_5S_B_Cy_51,CRW_5S_B_P_60,53.5
CRW_5S_B_Cy_51,CRW_5S_B_P_61,49.5
CRW_5S_B_Cy_51,CRW_5S_B_P_62,49.5
CRW_5S_B_Cy_51,CRW_5S_B_P_63,43
CRW_5S_B_Cy_51,CRW_5S_B_P_64,49.5
