Molecule 1,Molecule 2,Distance
CRW-5S_A_C_22_nH,CRW-5S_A_E_14_nH,33.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_15_nH,28.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_16_nH,28
CRW-5S_A_C_22_nH,CRW-5S_A_E_17_nH,16
CRW-5S_A_C_22_nH,CRW-5S_A_E_18_nH,51
CRW-5S_A_C_22_nH,CRW-5S_A_E_19_nH,36
CRW-5S_A_C_22_nH,CRW-5S_A_E_21_nH,59.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_26_nH,58.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_27_nH,39
CRW-5S_A_C_22_nH,CRW-5S_A_E_2_nH,39.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_3_nH,36.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_4_nH,41.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_5_nH,37.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_6_nH,33.5
CRW-5S_A_C_22_nH,CRW-5S_A_E_7_nH,36
CRW-5S_A_C_22_nH,CRW-5S_A_E_8_nH,33
CRW-5S_A_C_22_nH,CRW-5S_A_E_9_nH,53.5
CRW-5S_A_C_23_nH,CRW-5S_A_C_24_nH,145.5
CRW-5S_A_C_23_nH,CRW-5S_A_C_25_nH,139.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_10_nH,35
CRW-5S_A_C_23_nH,CRW-5S_A_E_11_nH,24
CRW-5S_A_C_23_nH,CRW-5S_A_E_12_nH,22
CRW-5S_A_C_23_nH,CRW-5S_A_E_13_nH,19
CRW-5S_A_C_23_nH,CRW-5S_A_E_14_nH,18
CRW-5S_A_C_23_nH,CRW-5S_A_E_15_nH,15.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_16_nH,25
CRW-5S_A_C_23_nH,CRW-5S_A_E_17_nH,15
CRW-5S_A_C_23_nH,CRW-5S_A_E_18_nH,34.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_19_nH,22
CRW-5S_A_C_23_nH,CRW-5S_A_E_21_nH,46
CRW-5S_A_C_23_nH,CRW-5S_A_E_26_nH,42.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_27_nH,46
CRW-5S_A_C_23_nH,CRW-5S_A_E_2_nH,20
CRW-5S_A_C_23_nH,CRW-5S_A_E_3_nH,20
CRW-5S_A_C_23_nH,CRW-5S_A_E_4_nH,23
CRW-5S_A_C_23_nH,CRW-5S_A_E_5_nH,21.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_6_nH,21.5
CRW-5S_A_C_23_nH,CRW-5S_A_E_7_nH,21
CRW-5S_A_C_23_nH,CRW-5S_A_E_8_nH,20
CRW-5S_A_C_23_nH,CRW-5S_A_E_9_nH,33
CRW-5S_A_C_24_nH,CRW-5S_A_C_25_nH,141.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_10_nH,35
CRW-5S_A_C_24_nH,CRW-5S_A_E_11_nH,24
CRW-5S_A_C_24_nH,CRW-5S_A_E_12_nH,22
CRW-5S_A_C_24_nH,CRW-5S_A_E_13_nH,19
CRW-5S_A_C_24_nH,CRW-5S_A_E_14_nH,18
CRW-5S_A_C_24_nH,CRW-5S_A_E_15_nH,15.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_16_nH,25
CRW-5S_A_C_24_nH,CRW-5S_A_E_17_nH,15
CRW-5S_A_C_24_nH,CRW-5S_A_E_18_nH,34.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_19_nH,23
CRW-5S_A_C_24_nH,CRW-5S_A_E_21_nH,46
CRW-5S_A_C_24_nH,CRW-5S_A_E_26_nH,42.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_27_nH,46
CRW-5S_A_C_24_nH,CRW-5S_A_E_2_nH,22
CRW-5S_A_C_24_nH,CRW-5S_A_E_3_nH,20
CRW-5S_A_C_24_nH,CRW-5S_A_E_4_nH,23
CRW-5S_A_C_24_nH,CRW-5S_A_E_5_nH,23.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_6_nH,23.5
CRW-5S_A_C_24_nH,CRW-5S_A_E_7_nH,21
CRW-5S_A_C_24_nH,CRW-5S_A_E_8_nH,20
CRW-5S_A_C_24_nH,CRW-5S_A_E_9_nH,33
CRW-5S_A_C_25_nH,CRW-5S_A_E_10_nH,39
CRW-5S_A_C_25_nH,CRW-5S_A_E_11_nH,24.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_12_nH,22.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_13_nH,22.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_14_nH,22
CRW-5S_A_C_25_nH,CRW-5S_A_E_15_nH,19.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_16_nH,24
CRW-5S_A_C_25_nH,CRW-5S_A_E_17_nH,13
CRW-5S_A_C_25_nH,CRW-5S_A_E_18_nH,40.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_19_nH,24
CRW-5S_A_C_25_nH,CRW-5S_A_E_21_nH,46
CRW-5S_A_C_25_nH,CRW-5S_A_E_26_nH,42.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_27_nH,44
CRW-5S_A_C_25_nH,CRW-5S_A_E_2_nH,26
CRW-5S_A_C_25_nH,CRW-5S_A_E_3_nH,24
CRW-5S_A_C_25_nH,CRW-5S_A_E_4_nH,27
CRW-5S_A_C_25_nH,CRW-5S_A_E_5_nH,25.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_6_nH,23.5
CRW-5S_A_C_25_nH,CRW-5S_A_E_7_nH,25
CRW-5S_A_C_25_nH,CRW-5S_A_E_8_nH,24
CRW-5S_A_C_25_nH,CRW-5S_A_E_9_nH,35
CRW-5S_A_E_10_nH,CRW-5S_A_E_11_nH,48.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_12_nH,46.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_13_nH,70.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_14_nH,50
CRW-5S_A_E_10_nH,CRW-5S_A_E_15_nH,46.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_16_nH,77
CRW-5S_A_E_10_nH,CRW-5S_A_E_17_nH,44.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_18_nH,79
CRW-5S_A_E_10_nH,CRW-5S_A_E_19_nH,46
CRW-5S_A_E_10_nH,CRW-5S_A_E_21_nH,67
CRW-5S_A_E_10_nH,CRW-5S_A_E_26_nH,70
CRW-5S_A_E_10_nH,CRW-5S_A_E_27_nH,51
CRW-5S_A_E_10_nH,CRW-5S_A_E_2_nH,45
CRW-5S_A_E_10_nH,CRW-5S_A_E_3_nH,44.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_4_nH,47.5
CRW-5S_A_E_10_nH,CRW-5S_A_E_5_nH,40
CRW-5S_A_E_10_nH,CRW-5S_A_E_6_nH,34
CRW-5S_A_E_10_nH,CRW-5S_A_E_7_nH,48
CRW-5S_A_E_10_nH,CRW-5S_A_E_8_nH,47
CRW-5S_A_E_10_nH,CRW-5S_A_E_9_nH,55
CRW-5S_A_E_11_nH,CRW-5S_A_E_12_nH,138
CRW-5S_A_E_11_nH,CRW-5S_A_E_13_nH,50.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_14_nH,40.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_15_nH,36.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_16_nH,46
CRW-5S_A_E_11_nH,CRW-5S_A_E_17_nH,90
CRW-5S_A_E_11_nH,CRW-5S_A_E_18_nH,81
CRW-5S_A_E_11_nH,CRW-5S_A_E_19_nH,52.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_21_nH,96
CRW-5S_A_E_11_nH,CRW-5S_A_E_26_nH,86
CRW-5S_A_E_11_nH,CRW-5S_A_E_27_nH,42.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_2_nH,58
CRW-5S_A_E_11_nH,CRW-5S_A_E_3_nH,58.5
CRW-5S_A_E_11_nH,CRW-5S_A_E_4_nH,58
CRW-5S_A_E_11_nH,CRW-5S_A_E_5_nH,64
CRW-5S_A_E_11_nH,CRW-5S_A_E_6_nH,58
CRW-5S_A_E_11_nH,CRW-5S_A_E_7_nH,50
CRW-5S_A_E_11_nH,CRW-5S_A_E_8_nH,52
CRW-5S_A_E_11_nH,CRW-5S_A_E_9_nH,72
CRW-5S_A_E_12_nH,CRW-5S_A_E_13_nH,48.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_14_nH,38.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_15_nH,34.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_16_nH,48
CRW-5S_A_E_12_nH,CRW-5S_A_E_17_nH,88
CRW-5S_A_E_12_nH,CRW-5S_A_E_18_nH,79
CRW-5S_A_E_12_nH,CRW-5S_A_E_19_nH,50.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_21_nH,94
CRW-5S_A_E_12_nH,CRW-5S_A_E_26_nH,84
CRW-5S_A_E_12_nH,CRW-5S_A_E_27_nH,40.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_2_nH,56
CRW-5S_A_E_12_nH,CRW-5S_A_E_3_nH,56.5
CRW-5S_A_E_12_nH,CRW-5S_A_E_4_nH,56
CRW-5S_A_E_12_nH,CRW-5S_A_E_5_nH,62
CRW-5S_A_E_12_nH,CRW-5S_A_E_6_nH,56
CRW-5S_A_E_12_nH,CRW-5S_A_E_7_nH,48
CRW-5S_A_E_12_nH,CRW-5S_A_E_8_nH,50
CRW-5S_A_E_12_nH,CRW-5S_A_E_9_nH,70
CRW-5S_A_E_13_nH,CRW-5S_A_E_14_nH,107.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_15_nH,90
CRW-5S_A_E_13_nH,CRW-5S_A_E_16_nH,45
CRW-5S_A_E_13_nH,CRW-5S_A_E_17_nH,39
CRW-5S_A_E_13_nH,CRW-5S_A_E_18_nH,65
CRW-5S_A_E_13_nH,CRW-5S_A_E_19_nH,68
CRW-5S_A_E_13_nH,CRW-5S_A_E_21_nH,55
CRW-5S_A_E_13_nH,CRW-5S_A_E_26_nH,50
CRW-5S_A_E_13_nH,CRW-5S_A_E_27_nH,36
CRW-5S_A_E_13_nH,CRW-5S_A_E_2_nH,69.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_3_nH,77.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_4_nH,80.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_5_nH,80.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_6_nH,74.5
CRW-5S_A_E_13_nH,CRW-5S_A_E_7_nH,69
CRW-5S_A_E_13_nH,CRW-5S_A_E_8_nH,64
CRW-5S_A_E_13_nH,CRW-5S_A_E_9_nH,64.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_15_nH,121
CRW-5S_A_E_14_nH,CRW-5S_A_E_16_nH,42
CRW-5S_A_E_14_nH,CRW-5S_A_E_17_nH,32.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_18_nH,51
CRW-5S_A_E_14_nH,CRW-5S_A_E_19_nH,65.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_21_nH,48
CRW-5S_A_E_14_nH,CRW-5S_A_E_26_nH,50
CRW-5S_A_E_14_nH,CRW-5S_A_E_27_nH,47.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_2_nH,69
CRW-5S_A_E_14_nH,CRW-5S_A_E_3_nH,78
CRW-5S_A_E_14_nH,CRW-5S_A_E_4_nH,81
CRW-5S_A_E_14_nH,CRW-5S_A_E_5_nH,77
CRW-5S_A_E_14_nH,CRW-5S_A_E_6_nH,71
CRW-5S_A_E_14_nH,CRW-5S_A_E_7_nH,64.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_8_nH,59.5
CRW-5S_A_E_14_nH,CRW-5S_A_E_9_nH,63.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_16_nH,42.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_17_nH,31.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_18_nH,49
CRW-5S_A_E_15_nH,CRW-5S_A_E_19_nH,61
CRW-5S_A_E_15_nH,CRW-5S_A_E_21_nH,45.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_26_nH,47.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_27_nH,42.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_2_nH,64.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_3_nH,73.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_4_nH,76.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_5_nH,68.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_6_nH,66.5
CRW-5S_A_E_15_nH,CRW-5S_A_E_7_nH,60
CRW-5S_A_E_15_nH,CRW-5S_A_E_8_nH,56
CRW-5S_A_E_15_nH,CRW-5S_A_E_9_nH,55.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_17_nH,38.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_18_nH,70.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_19_nH,43
CRW-5S_A_E_16_nH,CRW-5S_A_E_21_nH,48
CRW-5S_A_E_16_nH,CRW-5S_A_E_26_nH,60.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_27_nH,50.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_2_nH,36
CRW-5S_A_E_16_nH,CRW-5S_A_E_3_nH,39
CRW-5S_A_E_16_nH,CRW-5S_A_E_4_nH,37
CRW-5S_A_E_16_nH,CRW-5S_A_E_5_nH,29.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_6_nH,25.5
CRW-5S_A_E_16_nH,CRW-5S_A_E_7_nH,41
CRW-5S_A_E_16_nH,CRW-5S_A_E_8_nH,39
CRW-5S_A_E_16_nH,CRW-5S_A_E_9_nH,45
CRW-5S_A_E_17_nH,CRW-5S_A_E_18_nH,50
CRW-5S_A_E_17_nH,CRW-5S_A_E_19_nH,27
CRW-5S_A_E_17_nH,CRW-5S_A_E_21_nH,62
CRW-5S_A_E_17_nH,CRW-5S_A_E_26_nH,62
CRW-5S_A_E_17_nH,CRW-5S_A_E_27_nH,40.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_2_nH,37.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_3_nH,40
CRW-5S_A_E_17_nH,CRW-5S_A_E_4_nH,39
CRW-5S_A_E_17_nH,CRW-5S_A_E_5_nH,39.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_6_nH,35.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_7_nH,28.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_8_nH,29.5
CRW-5S_A_E_17_nH,CRW-5S_A_E_9_nH,53.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_19_nH,46.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_21_nH,77.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_26_nH,75.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_27_nH,47.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_2_nH,50
CRW-5S_A_E_18_nH,CRW-5S_A_E_3_nH,51
CRW-5S_A_E_18_nH,CRW-5S_A_E_4_nH,52
CRW-5S_A_E_18_nH,CRW-5S_A_E_5_nH,50.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_6_nH,44.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_7_nH,46.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_8_nH,47.5
CRW-5S_A_E_18_nH,CRW-5S_A_E_9_nH,61
CRW-5S_A_E_19_nH,CRW-5S_A_E_21_nH,49.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_26_nH,56.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_27_nH,46
CRW-5S_A_E_19_nH,CRW-5S_A_E_2_nH,102
CRW-5S_A_E_19_nH,CRW-5S_A_E_3_nH,110.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_4_nH,111.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_5_nH,97.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_6_nH,94.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_7_nH,98.5
CRW-5S_A_E_19_nH,CRW-5S_A_E_8_nH,100
CRW-5S_A_E_19_nH,CRW-5S_A_E_9_nH,79.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_26_nH,128
CRW-5S_A_E_21_nH,CRW-5S_A_E_27_nH,52.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_2_nH,64
CRW-5S_A_E_21_nH,CRW-5S_A_E_3_nH,60.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_4_nH,63.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_5_nH,59
CRW-5S_A_E_21_nH,CRW-5S_A_E_6_nH,55
CRW-5S_A_E_21_nH,CRW-5S_A_E_7_nH,52.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_8_nH,53.5
CRW-5S_A_E_21_nH,CRW-5S_A_E_9_nH,73
CRW-5S_A_E_26_nH,CRW-5S_A_E_27_nH,59.5
CRW-5S_A_E_26_nH,CRW-5S_A_E_2_nH,60
CRW-5S_A_E_26_nH,CRW-5S_A_E_3_nH,62.5
CRW-5S_A_E_26_nH,CRW-5S_A_E_4_nH,65.5
CRW-5S_A_E_26_nH,CRW-5S_A_E_5_nH,58
CRW-5S_A_E_26_nH,CRW-5S_A_E_6_nH,52
CRW-5S_A_E_26_nH,CRW-5S_A_E_7_nH,52.5
CRW-5S_A_E_26_nH,CRW-5S_A_E_8_nH,51.5
CRW-5S_A_E_26_nH,CRW-5S_A_E_9_nH,70
CRW-5S_A_E_27_nH,CRW-5S_A_E_2_nH,37.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_3_nH,37.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_4_nH,42.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_5_nH,37.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_6_nH,35.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_7_nH,40.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_8_nH,39.5
CRW-5S_A_E_27_nH,CRW-5S_A_E_9_nH,57.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_3_nH,115.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_4_nH,120.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_5_nH,112.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_6_nH,109.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_7_nH,105.5
CRW-5S_A_E_2_nH,CRW-5S_A_E_8_nH,109
CRW-5S_A_E_2_nH,CRW-5S_A_E_9_nH,99
CRW-5S_A_E_3_nH,CRW-5S_A_E_4_nH,137.5
CRW-5S_A_E_3_nH,CRW-5S_A_E_5_nH,109.5
CRW-5S_A_E_3_nH,CRW-5S_A_E_6_nH,107.5
CRW-5S_A_E_3_nH,CRW-5S_A_E_7_nH,112.5
CRW-5S_A_E_3_nH,CRW-5S_A_E_8_nH,112.5
CRW-5S_A_E_3_nH,CRW-5S_A_E_9_nH,92
CRW-5S_A_E_4_nH,CRW-5S_A_E_5_nH,112.5
CRW-5S_A_E_4_nH,CRW-5S_A_E_6_nH,110.5
CRW-5S_A_E_4_nH,CRW-5S_A_E_7_nH,115.5
CRW-5S_A_E_4_nH,CRW-5S_A_E_8_nH,115.5
CRW-5S_A_E_4_nH,CRW-5S_A_E_9_nH,95
CRW-5S_A_E_5_nH,CRW-5S_A_E_6_nH,136.5
CRW-5S_A_E_5_nH,CRW-5S_A_E_7_nH,93.5
CRW-5S_A_E_5_nH,CRW-5S_A_E_8_nH,95.5
CRW-5S_A_E_5_nH,CRW-5S_A_E_9_nH,97
CRW-5S_A_E_6_nH,CRW-5S_A_E_7_nH,92.5
CRW-5S_A_E_6_nH,CRW-5S_A_E_8_nH,94.5
CRW-5S_A_E_6_nH,CRW-5S_A_E_9_nH,91
CRW-5S_A_E_7_nH,CRW-5S_A_E_8_nH,135.5
CRW-5S_A_E_7_nH,CRW-5S_A_E_9_nH,90.5
CRW-5S_A_E_8_nH,CRW-5S_A_E_9_nH,92
